elapsed, window, total, successful, failed
10.001047, 10.001047, 10265, 10265, 0
20.001901, 10.000854, 10086, 10086, 0
30.001875, 9.999974, 8848, 8848, 0
40.001899, 10.000024, 5053, 5053, 0
50.001972, 10.000073, 9919, 9919, 0
60.001879, 9.999907, 9536, 9536, 0
70.001896, 10.000017, 4810, 4810, 0
80.002049, 10.000153, 9989, 9989, 0
90.001937, 9.999888, 9920, 9920, 0
100.001992, 10.000055, 5156, 5156, 0
110.001995, 10.000003, 8755, 8755, 0
120.002008, 10.000013, 9458, 9458, 0
130.001938, 9.99993, 5930, 5930, 0
140.001994, 10.000056, 8860, 8860, 0
150.002095, 10.000101, 9660, 9660, 0
160.000951, 9.998856, 6355, 6355, 0
170.001925, 10.000974, 8477, 8477, 0
180.002293, 10.000368, 9854, 9854, 0
190.001046, 9.998753, 5842, 5842, 0
200.001011, 9.999965, 9290, 9290, 0
210.002066, 10.001055, 9715, 9715, 0
220.001936, 9.99987, 7360, 7360, 0
230.00201, 10.000074, 8105, 8105, 0
240.001992, 9.999982, 9719, 9719, 0
250.001996, 10.000004, 8022, 8022, 0
260.002406, 10.00041, 6507, 6507, 0
270.001891, 9.999485, 9588, 9588, 0
280.002929, 10.001038, 8420, 8420, 0
290.002291, 9.999362, 4187, 4187, 0
300.001062, 9.998771, 9309, 9309, 0
310.001091, 10.000029, 9074, 9074, 0
320.000881, 9.99979, 6309, 6309, 0
330.001995, 10.001114, 7986, 7986, 0
340.001879, 9.999884, 8885, 8885, 0
350.002598, 10.000719, 8514, 8514, 0
360.001092, 9.998494, 6594, 6594, 0
370.00134, 10.000248, 8452, 8452, 0
380.001949, 10.000609, 7885, 7885, 0
390.001946, 9.999997, 6119, 6119, 0
400.002568, 10.000622, 8993, 8993, 0
410.008745, 10.006177, 7581, 7581, 0
420.000891, 9.992146, 5764, 5764, 0
430.004637, 10.003746, 9141, 9141, 0
440.001834, 9.997197, 7946, 7946, 0
450.003105, 10.001271, 7243, 7243, 0
460.001044, 9.997939, 8189, 8189, 0
470.001509, 10.000465, 8026, 8026, 0
480.001812, 10.000303, 7405, 7405, 0
490.001479, 9.999667, 7858, 7858, 0
500.008711, 10.007232, 7751, 7751, 0
510.000868, 9.992157, 6557, 6557, 0
520.002633, 10.001765, 8474, 8474, 0
530.008597, 10.005964, 8073, 8073, 0
540.008558, 9.999961, 7246, 7246, 0
550.008501, 9.999943, 8496, 8496, 0
560.001283, 9.992782, 8673, 8673, 0
570.001591, 10.000308, 7736, 7736, 0
580.001644, 10.000053, 8445, 8445, 0
590.002634, 10.00099, 7877, 7877, 0
600.005607, 10.002973, 7797, 7797, 0
601.02791, 1.022303, 878, 878, 0
