elapsed, window, total, successful, failed
10.001882, 10.001882, 11712, 11712, 0
20.00156, 9.999678, 12105, 12105, 0
30.00186, 10.0003, 10082, 10082, 0
40.004632, 10.002772, 6738, 6738, 0
50.010764, 10.006132, 12342, 12342, 0
60.001853, 9.991089, 12045, 12045, 0
70.001955, 10.000102, 3220, 3220, 0
80.001716, 9.999761, 12236, 12236, 0
90.001584, 9.999868, 12006, 12006, 0
100.001676, 10.000092, 5245, 5245, 0
110.001615, 9.999939, 8929, 8929, 0
120.001606, 9.999991, 11804, 11804, 0
130.001646, 10.00004, 6513, 6513, 0
140.00155, 9.999904, 8230, 8230, 0
150.001612, 10.000062, 11765, 11765, 0
160.001611, 9.999999, 8643, 8643, 0
170.001588, 9.999977, 4483, 4483, 0
180.001621, 10.000033, 12062, 12062, 0
190.001624, 10.000003, 10474, 10474, 0
200.001685, 10.000061, 5810, 5810, 0
210.001923, 10.000238, 9734, 9734, 0
220.001604, 9.999681, 10632, 10632, 0
230.004631, 10.003027, 4348, 4348, 0
240.001573, 9.996942, 9290, 9290, 0
250.001646, 10.000073, 12096, 12096, 0
260.008623, 10.006977, 5298, 5298, 0
270.001553, 9.99293, 4729, 4729, 0
280.001636, 10.000083, 12109, 12109, 0
290.001575, 9.999939, 6669, 6669, 0
300.001671, 10.000096, 7228, 7228, 0
310.001683, 10.000012, 10442, 10442, 0
320.001648, 9.999965, 7497, 7497, 0
330.009401, 10.007753, 5560, 5560, 0
340.000686, 9.991285, 7857, 7857, 0
350.009764, 10.009078, 9202, 9202, 0
360.001841, 9.992077, 6076, 6076, 0
370.001702, 9.999861, 8650, 8650, 0
380.001569, 9.999867, 9619, 9619, 0
390.001559, 9.99999, 6033, 6033, 0
400.001596, 10.000037, 7314, 7314, 0
410.001685, 10.000089, 9598, 9598, 0
420.001655, 9.99997, 7427, 7427, 0
430.00155, 9.999895, 8044, 8044, 0
440.00529, 10.00374, 7125, 7125, 0
450.005478, 10.000188, 8090, 8090, 0
460.000744, 9.995266, 9149, 9149, 0
470.005477, 10.004733, 6650, 6650, 0
480.001278, 9.995801, 8358, 8358, 0
490.000695, 9.999417, 8585, 8585, 0
500.001748, 10.001053, 7102, 7102, 0
510.00166, 9.999912, 9305, 9305, 0
520.001627, 9.999967, 7663, 7663, 0
530.001594, 9.999967, 7265, 7265, 0
540.001592, 9.999998, 9507, 9507, 0
550.001839, 10.000247, 8648, 8648, 0
560.001591, 9.999752, 7953, 7953, 0
570.001588, 9.999997, 7849, 7849, 0
580.00188, 10.000292, 8377, 8377, 0
590.001679, 9.999799, 7656, 7656, 0
600.001569, 9.99989, 8558, 8558, 0
601.030819, 1.02925, 1617, 1617, 0
