elapsed, window, total, successful, failed
10.001109, 10.001109, 11066, 11066, 0
20.001168, 10.000059, 12011, 12011, 0
30.001005, 9.999837, 12252, 12252, 0
40.002117, 10.001112, 6517, 6517, 0
50.00105, 9.998933, 11321, 11321, 0
60.005508, 10.004458, 10983, 10983, 0
70.000933, 9.995425, 7004, 7004, 0
80.002135, 10.001202, 9996, 9996, 0
90.003975, 10.00184, 10941, 10941, 0
100.002125, 9.99815, 6474, 6474, 0
110.000949, 9.998824, 11027, 11027, 0
120.002009, 10.00106, 11425, 11425, 0
130.001939, 9.99993, 7605, 7605, 0
140.001932, 9.999993, 9849, 9849, 0
150.002058, 10.000126, 11394, 11394, 0
160.002047, 9.999989, 9059, 9059, 0
170.000978, 9.998931, 9445, 9445, 0
180.00194, 10.000962, 12079, 12079, 0
190.002001, 10.000061, 9781, 9781, 0
200.001955, 9.999954, 8440, 8440, 0
210.002286, 10.000331, 10815, 10815, 0
220.000937, 9.998651, 10214, 10214, 0
230.002022, 10.001085, 8519, 8519, 0
240.002024, 10.000002, 10889, 10889, 0
250.005007, 10.002983, 10493, 10493, 0
260.002164, 9.997157, 8754, 8754, 0
270.000938, 9.998774, 11723, 11723, 0
280.001998, 10.00106, 11007, 11007, 0
290.001933, 9.999935, 9322, 9322, 0
300.005431, 10.003498, 11179, 11179, 0
310.001021, 9.99559, 10713, 10713, 0
320.002407, 10.001386, 8271, 8271, 0
330.001422, 9.999015, 11546, 11546, 0
340.000947, 9.999525, 11568, 11568, 0
350.002102, 10.001155, 9352, 9352, 0
360.005722, 10.00362, 10089, 10089, 0
370.000968, 9.995246, 10402, 10402, 0
380.001989, 10.001021, 8708, 8708, 0
390.002259, 10.00027, 10207, 10207, 0
400.007935, 10.005676, 10981, 10981, 0
410.001938, 9.994003, 10301, 10301, 0
420.001984, 10.000046, 11275, 11275, 0
430.009036, 10.007052, 9904, 9904, 0
440.002129, 9.993093, 10980, 10980, 0
450.001, 9.998871, 9246, 9246, 0
460.00207, 10.00107, 11154, 11154, 0
470.001018, 9.998948, 9387, 9387, 0
480.001964, 10.000946, 9776, 9776, 0
490.002002, 10.000038, 11286, 11286, 0
500.001988, 9.999986, 9854, 9854, 0
510.001968, 9.99998, 9914, 9914, 0
520.002015, 10.000047, 11672, 11672, 0
530.002068, 10.000053, 8720, 8720, 0
540.001043, 9.998975, 10044, 10044, 0
550.001988, 10.000945, 8533, 8533, 0
560.002015, 10.000027, 9902, 9902, 0
570.009572, 10.007557, 10815, 10815, 0
580.000944, 9.991372, 11128, 11128, 0
590.001953, 10.001009, 10140, 10140, 0
600.00939, 10.007437, 10173, 10173, 0
601.027739, 1.018349, 1450, 1450, 0
