elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000862, 10.000862, 1619, 1826, 17591.6, 13077, 43063, 86090, 136992, 162198, 0
20.001674, 10.000812, 1533, 1762, 17802.2, 13901, 39767, 88690, 164905, 182044, 0
30.001844, 10.00017, 1229, 1600, 14107.2, 11553, 29559, 70993, 170768, 173052, 0
40.001683, 9.999839, 1070, 1588, 17697.6, 9804, 29449, 118440, 1231168, 2573706, 0
50.001734, 10.000051, 1634, 1735, 17351.2, 12120, 50425, 103409, 156468, 174366, 0
60.001758, 10.000024, 1434, 1589, 17046.7, 12577, 49392, 99711, 194404, 198983, 0
70.001745, 9.999987, 730, 1402, 9405.3, 7206, 18214, 36335, 241273, 282779, 0
80.001796, 10.000051, 1108, 1324, 13060.6, 10479, 28876, 72688, 142981, 158105, 0
90.001747, 9.999951, 1459, 2021, 18576.1, 14160, 48074, 83275, 112170, 135066, 0
100.006674, 10.004927, 1228, 1383, 14066.7, 11166, 31189, 67225, 156036, 289953, 0
110.002042, 9.995368, 809, 1688, 11890.0, 8277, 22026, 42673, 82471, 1638922, 0
120.00185, 9.999808, 1517, 1942, 16912.2, 12591, 40004, 102402, 230013, 263632, 0
130.001741, 9.999891, 1368, 1751, 14960.0, 11249, 38398, 74271, 220612, 229105, 0
140.004812, 10.003071, 1020, 1869, 11829.0, 9964, 24070, 48038, 129485, 131371, 0
150.001731, 9.996919, 1253, 1869, 19942.1, 14768, 50841, 84070, 275144, 654068, 0
160.001666, 9.999935, 1362, 2061, 17085.2, 13590, 39925, 74183, 185994, 196712, 0
170.001752, 10.000086, 1392, 1519, 11922.4, 10533, 24103, 44798, 79963, 98622, 0
180.001853, 10.000101, 1175, 1979, 15563.4, 11515, 42061, 95744, 168930, 208980, 0
190.001947, 10.000094, 1278, 1950, 20348.2, 14492, 51784, 120565, 199990, 427224, 0
200.00167, 9.999723, 1188, 1906, 12550.7, 10406, 26762, 60866, 95194, 114346, 0
210.001668, 9.999998, 882, 2129, 12430.6, 10302, 25171, 44656, 157324, 159376, 0
220.001679, 10.000011, 1361, 2487, 19934.1, 15246, 50582, 81497, 132218, 139348, 0
230.001801, 10.000122, 1131, 1780, 14305.8, 11304, 32788, 61484, 200278, 200712, 0
240.001663, 9.999862, 1186, 1457, 13878.1, 11258, 33326, 71269, 142706, 177561, 0
250.001702, 10.000039, 1415, 1457, 18730.5, 14754, 44814, 84791, 148137, 153480, 0
260.00202, 10.000318, 1217, 2076, 17461.6, 13027, 47176, 90634, 138022, 205758, 0
270.001765, 9.999745, 1290, 2007, 14216.7, 11628, 29860, 68357, 222178, 226780, 0
280.001915, 10.00015, 1377, 2227, 17429.4, 12688, 38211, 105407, 300432, 935968, 0
290.001668, 9.999753, 1287, 2227, 17623.4, 13618, 42606, 81496, 145388, 176403, 0
300.001665, 9.999997, 1120, 1594, 11323.3, 9349, 23894, 42606, 152546, 189810, 0
310.001675, 10.00001, 1362, 2231, 18269.8, 14485, 42749, 85492, 131289, 131861, 0
320.001762, 10.000087, 1212, 2681, 19296.5, 14204, 54442, 95155, 154709, 162110, 0
330.0018, 10.000038, 1176, 2049, 14358.5, 10553, 29994, 108081, 312158, 354107, 0
340.001888, 10.000088, 1397, 2004, 16688.9, 12814, 40797, 88642, 181257, 200144, 0
350.004886, 10.002998, 1423, 2658, 19231.8, 14939, 45640, 82669, 131600, 178323, 0
360.001675, 9.996789, 1233, 2299, 15561.2, 13160, 32939, 54015, 137762, 141652, 0
370.001772, 10.000097, 1281, 2149, 16855.7, 13226, 39644, 80007, 203923, 213250, 0
