elapsed, window, total, successful, failed
10.00119, 10.00119, 11929, 11929, 0
20.002315, 10.001125, 12012, 12012, 0
30.007419, 10.005104, 11024, 11024, 0
40.001265, 9.993846, 6591, 6591, 0
50.001277, 10.000012, 11440, 11440, 0
60.00127, 9.999993, 10962, 10962, 0
70.001512, 10.000242, 5256, 5256, 0
80.001131, 9.999619, 10905, 10905, 0
90.001232, 10.000101, 10502, 10502, 0
100.00114, 9.999908, 6366, 6366, 0
110.001141, 10.000001, 10114, 10114, 0
120.001083, 9.999942, 10570, 10570, 0
130.001388, 10.000305, 6710, 6710, 0
140.001783, 10.000395, 9901, 9901, 0
150.001129, 9.999346, 10895, 10895, 0
160.008084, 10.006955, 8950, 8950, 0
170.00137, 9.993286, 8060, 8060, 0
180.001178, 9.999808, 10668, 10668, 0
190.0011, 9.999922, 9398, 9398, 0
200.002608, 10.001508, 7414, 7414, 0
210.001461, 9.998853, 10508, 10508, 0
220.001351, 9.99989, 10199, 10199, 0
230.001151, 9.9998, 6515, 6515, 0
240.001032, 9.999881, 10333, 10333, 0
250.003266, 10.002234, 10209, 10209, 0
260.001081, 9.997815, 7872, 7872, 0
270.001048, 9.999967, 10201, 10201, 0
280.001966, 10.000918, 9643, 9643, 0
290.007403, 10.005437, 8476, 8476, 0
300.001909, 9.994506, 10214, 10214, 0
310.002005, 10.000096, 10244, 10244, 0
320.002295, 10.00029, 8636, 8636, 0
330.00157, 9.999275, 9175, 9175, 0
340.008021, 10.006451, 9815, 9815, 0
350.001508, 9.993487, 8980, 8980, 0
360.001266, 9.999758, 9455, 9455, 0
370.001275, 10.000009, 10725, 10725, 0
380.002366, 10.001091, 9246, 9246, 0
390.001616, 9.99925, 9184, 9184, 0
400.00166, 10.000044, 10493, 10493, 0
410.00194, 10.00028, 9636, 9636, 0
420.001845, 9.999905, 7648, 7648, 0
430.001285, 9.99944, 9484, 9484, 0
440.001311, 10.000026, 9649, 9649, 0
450.0014, 10.000089, 8618, 8618, 0
460.001272, 9.999872, 9912, 9912, 0
470.00743, 10.006158, 10573, 10573, 0
480.00158, 9.99415, 9397, 9397, 0
490.002275, 10.000695, 10122, 10122, 0
500.001202, 9.998927, 8394, 8394, 0
510.00215, 10.000948, 9378, 9378, 0
520.003666, 10.001516, 9683, 9683, 0
530.003342, 9.999676, 9851, 9851, 0
540.002579, 9.999237, 9091, 9091, 0
550.00109, 9.998511, 9798, 9798, 0
560.003827, 10.002737, 9402, 9402, 0
570.001123, 9.997296, 10153, 10153, 0
580.001743, 10.00062, 9183, 9183, 0
590.00615, 10.004407, 9438, 9438, 0
600.001744, 9.995594, 9286, 9286, 0
601.032064, 1.03032, 913, 913, 0
