elapsed, window, total, successful, failed
10.000649, 10.000649, 5143, 5143, 0
20.001754, 10.001105, 5096, 5096, 0
30.001887, 10.000133, 4616, 4616, 0
40.005934, 10.004047, 2519, 2519, 0
50.001665, 9.995731, 4368, 4368, 0
60.001636, 9.999971, 4258, 4258, 0
70.001645, 10.000009, 3260, 3260, 0
80.001744, 10.000099, 4039, 4039, 0
90.001712, 9.999968, 4252, 4252, 0
100.002068, 10.000356, 3616, 3616, 0
110.001682, 9.999614, 3309, 3309, 0
120.002037, 10.000355, 4108, 4108, 0
130.002433, 10.000396, 3855, 3855, 0
140.000722, 9.998289, 2761, 2761, 0
150.001742, 10.00102, 4082, 4082, 0
160.002053, 10.000311, 4064, 4064, 0
170.001649, 9.999596, 2771, 2771, 0
180.001781, 10.000132, 3639, 3639, 0
190.001721, 9.99994, 4213, 4213, 0
200.001825, 10.000104, 3321, 3321, 0
210.001772, 9.999947, 3360, 3360, 0
220.001676, 9.999904, 3959, 3959, 0
230.001982, 10.000306, 3538, 3538, 0
240.001754, 9.999772, 3165, 3165, 0
250.001691, 9.999937, 4098, 4098, 0
260.00674, 10.005049, 3710, 3710, 0
270.001669, 9.994929, 2898, 2898, 0
280.00164, 9.999971, 3971, 3971, 0
290.001637, 9.999997, 3847, 3847, 0
300.001677, 10.00004, 3179, 3179, 0
310.001675, 9.999998, 3350, 3350, 0
320.002084, 10.000409, 3479, 3479, 0
330.000753, 9.998669, 3652, 3652, 0
340.001695, 10.000942, 3135, 3135, 0
350.001694, 9.999999, 3893, 3893, 0
360.001704, 10.00001, 3655, 3655, 0
370.001861, 10.000157, 3383, 3383, 0
380.001646, 9.999785, 3490, 3490, 0
390.001746, 10.0001, 3390, 3390, 0
400.001659, 9.999913, 3318, 3318, 0
410.001911, 10.000252, 3069, 3069, 0
420.008636, 10.006725, 3776, 3776, 0
430.001732, 9.993096, 3485, 3485, 0
440.001955, 10.000223, 2904, 2904, 0
450.001878, 9.999923, 3807, 3807, 0
460.001641, 9.999763, 2759, 2759, 0
470.001754, 10.000113, 3195, 3195, 0
480.006039, 10.004285, 3761, 3761, 0
490.001638, 9.995599, 3578, 3578, 0
500.0019, 10.000262, 3380, 3380, 0
510.005968, 10.004068, 2936, 2936, 0
520.001698, 9.99573, 3773, 3773, 0
530.001646, 9.999948, 3706, 3706, 0
540.001758, 10.000112, 2718, 2718, 0
550.001859, 10.000101, 3696, 3696, 0
560.001867, 10.000008, 3119, 3119, 0
570.00916, 10.007293, 3070, 3070, 0
580.003724, 9.994564, 3844, 3844, 0
590.002124, 9.9984, 3176, 3176, 0
600.000699, 9.998575, 3079, 3079, 0
601.035778, 1.035079, 128, 128, 0
