elapsed, window, total, successful, failed
10.001373, 10.001373, 12384, 12384, 0
20.00131, 9.999937, 18555, 18555, 0
30.001482, 10.000172, 18202, 18202, 0
40.002291, 10.000809, 16627, 16627, 0
50.001353, 9.999062, 18107, 18107, 0
60.001294, 9.999941, 18060, 18060, 0
70.001355, 10.000061, 16369, 16369, 0
80.001287, 9.999932, 17752, 17752, 0
90.00136, 10.000073, 18301, 18301, 0
100.001293, 9.999933, 16218, 16218, 0
110.001418, 10.000125, 17472, 17472, 0
120.001287, 9.999869, 17811, 17811, 0
130.001369, 10.000082, 16911, 16911, 0
140.001308, 9.999939, 16734, 16734, 0
150.00137, 10.000062, 17388, 17388, 0
160.002437, 10.001067, 17022, 17022, 0
170.001287, 9.99885, 16675, 16675, 0
180.001287, 10.0, 17416, 17416, 0
190.001384, 10.000097, 16747, 16747, 0
200.002375, 10.000991, 16505, 16505, 0
210.001288, 9.998913, 16996, 16996, 0
220.001287, 9.999999, 16412, 16412, 0
230.00129, 10.000003, 16543, 16543, 0
240.001288, 9.999998, 16926, 16926, 0
250.001425, 10.000137, 17034, 17034, 0
260.001289, 9.999864, 16069, 16069, 0
270.001412, 10.000123, 17394, 17394, 0
280.002433, 10.001021, 17391, 17391, 0
290.001311, 9.998878, 16217, 16217, 0
300.001498, 10.000187, 16668, 16668, 0
310.001288, 9.99979, 17219, 17219, 0
320.001292, 10.000004, 16225, 16225, 0
330.001285, 9.999993, 16752, 16752, 0
340.00144, 10.000155, 16786, 16786, 0
350.001536, 10.000096, 16290, 16290, 0
360.001353, 9.999817, 16416, 16416, 0
370.001371, 10.000018, 16596, 16596, 0
380.001487, 10.000116, 16707, 16707, 0
390.001291, 9.999804, 16634, 16634, 0
400.001451, 10.00016, 16992, 16992, 0
410.001292, 9.999841, 16276, 16276, 0
420.001347, 10.000055, 15796, 15796, 0
430.0014, 10.000053, 16010, 16010, 0
440.002347, 10.000947, 16537, 16537, 0
450.001427, 9.99908, 16432, 16432, 0
460.001309, 9.999882, 16545, 16545, 0
470.001313, 10.000004, 16714, 16714, 0
480.001406, 10.000093, 16431, 16431, 0
490.001326, 9.99992, 16370, 16370, 0
500.001396, 10.00007, 16597, 16597, 0
510.002348, 10.000952, 16372, 16372, 0
520.001396, 9.999048, 16560, 16560, 0
530.00141, 10.000014, 16398, 16398, 0
540.001316, 9.999906, 16111, 16111, 0
550.00138, 10.000064, 16429, 16429, 0
560.00136, 9.99998, 16226, 16226, 0
570.001597, 10.000237, 16475, 16475, 0
580.001504, 9.999907, 16713, 16713, 0
590.001394, 9.99989, 16364, 16364, 0
600.001284, 9.99989, 16378, 16378, 0
601.030886, 1.029602, 1474, 1474, 0
