elapsed, window, total, successful, failed
10.000914, 10.000914, 5470, 5470, 0
20.001993, 10.001079, 5041, 5041, 0
30.001941, 9.999948, 4883, 4883, 0
40.001925, 9.999984, 4331, 4331, 0
50.001917, 9.999992, 4446, 4446, 0
60.002019, 10.000102, 4253, 4253, 0
70.001974, 9.999955, 4016, 4016, 0
80.001905, 9.999931, 4136, 4136, 0
90.001949, 10.000044, 4038, 4038, 0
100.001993, 10.000044, 3852, 3852, 0
110.00213, 10.000137, 3792, 3792, 0
120.000904, 9.998774, 3800, 3800, 0
130.001907, 10.001003, 3587, 3587, 0
140.001961, 10.000054, 3619, 3619, 0
150.001918, 9.999957, 3469, 3469, 0
160.001906, 9.999988, 3635, 3635, 0
170.001925, 10.000019, 3498, 3498, 0
180.001932, 10.000007, 3544, 3544, 0
190.001903, 9.999971, 3561, 3561, 0
200.001965, 10.000062, 3388, 3388, 0
210.009907, 10.007942, 3366, 3366, 0
220.001933, 9.992026, 3353, 3353, 0
230.002056, 10.000123, 3375, 3375, 0
240.00093, 9.998874, 3406, 3406, 0
250.001903, 10.000973, 3223, 3223, 0
260.002031, 10.000128, 3258, 3258, 0
270.001983, 9.999952, 3255, 3255, 0
280.002937, 10.000954, 3276, 3276, 0
290.001957, 9.99902, 3250, 3250, 0
300.002942, 10.000985, 3136, 3136, 0
310.002115, 9.999173, 3099, 3099, 0
320.000905, 9.99879, 3112, 3112, 0
330.002057, 10.001152, 3207, 3207, 0
340.000913, 9.998856, 3086, 3086, 0
350.001964, 10.001051, 3239, 3239, 0
360.002002, 10.000038, 3206, 3206, 0
370.001914, 9.999912, 3199, 3199, 0
380.002034, 10.00012, 3182, 3182, 0
390.002194, 10.00016, 3126, 3126, 0
400.000988, 9.998794, 3184, 3184, 0
410.003983, 10.002995, 3102, 3102, 0
420.002075, 9.998092, 3169, 3169, 0
430.003106, 10.001031, 3165, 3165, 0
440.001078, 9.997972, 3153, 3153, 0
450.001167, 10.000089, 3221, 3221, 0
460.001064, 9.999897, 3219, 3219, 0
470.001017, 9.999953, 3196, 3196, 0
480.001905, 10.000888, 3171, 3171, 0
490.001902, 9.999997, 3197, 3197, 0
500.001911, 10.000009, 3105, 3105, 0
510.001906, 9.999995, 3122, 3122, 0
520.00194, 10.000034, 3133, 3133, 0
530.001962, 10.000022, 3157, 3157, 0
540.001912, 9.99995, 3107, 3107, 0
550.002008, 10.000096, 3088, 3088, 0
560.001963, 9.999955, 3159, 3159, 0
570.001927, 9.999964, 3218, 3218, 0
580.001964, 10.000037, 3015, 3015, 0
590.00193, 9.999966, 3098, 3098, 0
600.001956, 10.000026, 3067, 3067, 0
601.040156, 1.0382, 345, 345, 0
