elapsed, window, total, successful, failed
10.001594, 10.001594, 9316, 9316, 0
20.001501, 9.999907, 12259, 12259, 0
30.009872, 10.008371, 12582, 12582, 0
40.001436, 9.991564, 4699, 4699, 0
50.001624, 10.000188, 12320, 12320, 0
60.001872, 10.000248, 11938, 11938, 0
70.00151, 9.999638, 6523, 6523, 0
80.001446, 9.999936, 8931, 8931, 0
90.001439, 9.999993, 12001, 12001, 0
100.00155, 10.000111, 8146, 8146, 0
110.001481, 9.999931, 5756, 5756, 0
120.001787, 10.000306, 11762, 11762, 0
130.001564, 9.999777, 10171, 10171, 0
140.001541, 9.999977, 4416, 4416, 0
150.001755, 10.000214, 11596, 11596, 0
160.001444, 9.999689, 11210, 11210, 0
170.001503, 10.000059, 5348, 5348, 0
180.001469, 9.999966, 8675, 8675, 0
190.001637, 10.000168, 11576, 11576, 0
200.001612, 9.999975, 5246, 5246, 0
210.009802, 10.00819, 8359, 8359, 0
220.001522, 9.99172, 12308, 12308, 0
230.001467, 9.999945, 6637, 6637, 0
240.001579, 10.000112, 5717, 5717, 0
250.001554, 9.999975, 12002, 12002, 0
260.001509, 9.999955, 8680, 8680, 0
270.009501, 10.007992, 4219, 4219, 0
280.001651, 9.99215, 8886, 8886, 0
290.001767, 10.000116, 9488, 9488, 0
300.005551, 10.003784, 5936, 5936, 0
310.001489, 9.995938, 8189, 8189, 0
320.001496, 10.000007, 9220, 9220, 0
330.001643, 10.000147, 5258, 5258, 0
340.001518, 9.999875, 6256, 6256, 0
350.001693, 10.000175, 10250, 10250, 0
360.002275, 10.000582, 7550, 7550, 0
370.000723, 9.998448, 7548, 7548, 0
380.001648, 10.000925, 8113, 8113, 0
390.001441, 9.999793, 7760, 7760, 0
400.001755, 10.000314, 8480, 8480, 0
410.001526, 9.999771, 7624, 7624, 0
420.001527, 10.000001, 7154, 7154, 0
430.001734, 10.000207, 8291, 8291, 0
440.001642, 9.999908, 7632, 7632, 0
450.001628, 9.999986, 7930, 7930, 0
460.001899, 10.000271, 7723, 7723, 0
470.00155, 9.999651, 8032, 8032, 0
480.001693, 10.000143, 9639, 9639, 0
490.001556, 9.999863, 7867, 7867, 0
500.001572, 10.000016, 7597, 7597, 0
510.001544, 9.999972, 7859, 7859, 0
520.001801, 10.000257, 9586, 9586, 0
530.001512, 9.999711, 8736, 8736, 0
540.001456, 9.999944, 5507, 5507, 0
550.001465, 10.000009, 8946, 8946, 0
560.001548, 10.000083, 9073, 9073, 0
570.001487, 9.999939, 6835, 6835, 0
580.006159, 10.004672, 7096, 7096, 0
590.000494, 9.994335, 7907, 7907, 0
600.001578, 10.001084, 8420, 8420, 0
601.03875, 1.037172, 1225, 1225, 0
