elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000399, 10.000399, 4471, 1578, 11427.1, 9015, 21728, 32979, 270522, 474345, 0
20.001457, 10.001058, 5052, 1550, 10915.8, 9551, 22065, 30371, 45543, 80528, 0
30.001441, 9.999984, 4583, 2018, 12028.6, 10578, 23960, 31935, 45625, 62037, 0
40.001347, 9.999906, 2912, 1529, 19289.2, 10967, 26761, 59781, 1476695, 1961695, 0
50.001345, 9.999998, 4258, 1703, 12692.7, 11544, 24929, 33169, 40293, 46223, 0
60.001805, 10.00046, 4282, 1929, 13061.4, 11970, 25203, 33543, 39609, 48077, 0
70.005109, 10.003304, 2949, 1569, 21196.6, 12151, 27028, 304376, 1461654, 2177586, 0
80.005145, 10.000036, 4229, 2112, 13068.7, 11631, 25515, 35154, 56432, 249234, 0
90.000962, 9.995817, 4072, 2098, 13545.8, 12530, 25731, 36205, 53459, 58578, 0
100.001316, 10.000354, 2961, 2028, 20044.2, 12923, 29675, 281444, 1234246, 1522714, 0
110.005435, 10.004119, 3469, 1858, 17367.4, 12660, 28186, 107972, 802713, 1045581, 0
120.001276, 9.995841, 4262, 2376, 13794.1, 12382, 26614, 38591, 78723, 128046, 0
130.000309, 9.999033, 3653, 2096, 16383.3, 12877, 27641, 46381, 668732, 737913, 0
140.001434, 10.001125, 3405, 2107, 19080.5, 13216, 28550, 62275, 1296987, 1416238, 0
150.001507, 10.000073, 3897, 1829, 15116.3, 13970, 28638, 38554, 56500, 72977, 0
160.005197, 10.00369, 3376, 2323, 17865.4, 14662, 31268, 47195, 630536, 750588, 0
170.001046, 9.995849, 3249, 2057, 18943.1, 14732, 31240, 128233, 649546, 830324, 0
180.0014, 10.000354, 3822, 2056, 15492.7, 14455, 29149, 37129, 50391, 66631, 0
190.002298, 10.000898, 3587, 2663, 16249.0, 15101, 29716, 39885, 120355, 208894, 0
200.001402, 9.999104, 3331, 2377, 18227.5, 14539, 31168, 119739, 412827, 504642, 0
210.001638, 10.000236, 3489, 2391, 16499.6, 15121, 30704, 43086, 140197, 162308, 0
220.001541, 9.999903, 3503, 2367, 16620.3, 15346, 30567, 40215, 172036, 263677, 0
230.001401, 9.99986, 3029, 2360, 19294.9, 14840, 30286, 56328, 1259568, 1314128, 0
240.002904, 10.001503, 3305, 2556, 17606.7, 16286, 32005, 46406, 104615, 154707, 0
250.005168, 10.002264, 3118, 2765, 18732.4, 17533, 34167, 43865, 109912, 138549, 0
260.000549, 9.995381, 3192, 2490, 19061.5, 17125, 32482, 57544, 246090, 428413, 0
270.001625, 10.001076, 3275, 2152, 17714.8, 16354, 31328, 47491, 167536, 267337, 0
280.001802, 10.000177, 3200, 2152, 18753.8, 17273, 34808, 48412, 124546, 198021, 0
290.005729, 10.003927, 3515, 2438, 18079.2, 15526, 32028, 50422, 404383, 519833, 0
300.013777, 10.008048, 3312, 3107, 18309.2, 15865, 33188, 52167, 267557, 427925, 0
310.009227, 9.99545, 3483, 2785, 17161.1, 15988, 31958, 42657, 87443, 134316, 0
320.000988, 9.991761, 3404, 2420, 18021.7, 16151, 33053, 58895, 199579, 278603, 0
330.005257, 10.004269, 3347, 2131, 17490.9, 16045, 31830, 48916, 131496, 214804, 0
340.005136, 9.999879, 3562, 2344, 16759.0, 15512, 30476, 41427, 127313, 251289, 0
350.002044, 9.996908, 3275, 2460, 18415.4, 16384, 32927, 52773, 255479, 550506, 0
360.000634, 9.99859, 3004, 3306, 20281.3, 17894, 36790, 84564, 253331, 448693, 0
370.001499, 10.000865, 3323, 2720, 17912.7, 16509, 31793, 43104, 165079, 274663, 0
380.00328, 10.001781, 3343, 2108, 17783.7, 16457, 32418, 45745, 141547, 235630, 0
390.001386, 9.998106, 2135, 2207, 25608.6, 14088, 30602, 106321, 2113584, 3102796, 0
400.001968, 10.000582, 3172, 3428, 29151.6, 17455, 33790, 56244, 2901102, 3102796, 0
410.001897, 9.999929, 3592, 2678, 17346.0, 16093, 30336, 40494, 179328, 277109, 0
420.009277, 10.00738, 3181, 2932, 18489.0, 17271, 33129, 44562, 107440, 150654, 0
430.001608, 9.992331, 3137, 2821, 19242.4, 17263, 33881, 47284, 318346, 373334, 0
440.00157, 9.999962, 3029, 3231, 20292.3, 18514, 37787, 49375, 148817, 192117, 0
450.001765, 10.000195, 2820, 3431, 22011.5, 18853, 39189, 57526, 504496, 513150, 0
460.001533, 9.999768, 3017, 3284, 19434.8, 17491, 34687, 53708, 231705, 291700, 0
470.002968, 10.001435, 3429, 2534, 18050.5, 16564, 33605, 45989, 119980, 149378, 0
480.003622, 10.000654, 2903, 3014, 20740.3, 18494, 39481, 52705, 153292, 247484, 0
490.001949, 9.998327, 2885, 3437, 20405.3, 18170, 38892, 51035, 110154, 149072, 0
500.009302, 10.007353, 3242, 2463, 19452.4, 17035, 33249, 58171, 367959, 472919, 0
510.001517, 9.992215, 3211, 3438, 18492.5, 17363, 33612, 43888, 89100, 166634, 0
520.001835, 10.000318, 2872, 3039, 21150.6, 18973, 38108, 50259, 274115, 536338, 0
530.001387, 9.999552, 2821, 2604, 22916.5, 18443, 39476, 62187, 729067, 769149, 0
540.001447, 10.00006, 3028, 2905, 19507.2, 18444, 34278, 45007, 82716, 98086, 0
550.002074, 10.000627, 3020, 3487, 20208.3, 18548, 37159, 48448, 130363, 306755, 0
560.001314, 9.99924, 2913, 3394, 20710.7, 19194, 37730, 47758, 81858, 138114, 0
570.002003, 10.000689, 2596, 3378, 24178.1, 19010, 38561, 55820, 1074647, 1166977, 0
580.004181, 10.002178, 2688, 3323, 21721.8, 19060, 42241, 56717, 139263, 259895, 0
590.000447, 9.996266, 3005, 3668, 19785.6, 18427, 35973, 45892, 71795, 115172, 0
600.002117, 10.00167, 2707, 2757, 23309.2, 19132, 37641, 60231, 800283, 856852, 0
601.037749, 1.035632, 330, 2757, 22993.9, 18904, 36923, 60179, 800283, 856852, 0
