elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.001967, 10.001967, 11047, 3201, 27207.3, 24693, 50449, 66614, 166891, 207812, 0
20.001322, 9.999355, 10919, 3466, 27363.2, 24430, 53317, 66260, 121428, 208796, 0
30.001404, 10.000082, 9007, 3305, 31087.2, 23500, 57846, 89778, 1210445, 1961589, 0
40.001377, 9.999973, 7462, 3191, 44757.5, 21738, 78369, 712986, 1948390, 2584209, 0
50.001473, 10.000096, 10746, 3480, 28016.4, 23440, 63481, 86923, 110851, 143409, 0
60.001293, 9.99982, 9835, 2871, 29709.3, 23746, 55391, 81620, 1137512, 1330707, 0
70.001349, 10.000056, 5193, 3123, 62479.1, 20979, 93406, 1283615, 2568322, 3002178, 0
80.001447, 10.000098, 10499, 3463, 28618.9, 24425, 61524, 77336, 92846, 118236, 0
90.001341, 9.999894, 10354, 3070, 29069.8, 23232, 67629, 96101, 120387, 135052, 0
100.001486, 10.000145, 4633, 3036, 61123.1, 20354, 99949, 1091540, 2808007, 3466814, 0
110.001507, 10.000021, 10587, 3619, 29609.7, 23676, 64902, 82928, 555546, 646759, 0
120.001315, 9.999808, 10521, 3667, 28285.9, 23454, 66055, 94323, 123026, 163218, 0
130.001297, 9.999982, 5778, 2799, 45309.8, 20631, 68978, 882274, 2008856, 2905291, 0
140.001292, 9.999995, 9128, 3048, 35974.3, 21807, 65147, 248253, 1605449, 2607300, 0
150.001414, 10.000122, 11003, 3348, 27239.6, 24190, 55753, 77223, 160796, 196030, 0
160.00133, 9.999916, 7563, 2777, 35872.8, 22275, 58539, 320327, 2087355, 2499935, 0
170.001423, 10.000093, 6544, 2992, 49356.6, 23855, 61006, 1194499, 2706357, 3596385, 0
180.001291, 9.999868, 10694, 3244, 27903.1, 23363, 62114, 83661, 123961, 197976, 0
190.001375, 10.000084, 8880, 3292, 33359.5, 22367, 67127, 305232, 962774, 1428847, 0
200.001618, 10.000243, 6580, 3249, 44988.6, 20740, 66469, 818655, 2078425, 2974474, 0
210.001292, 9.999674, 10985, 3459, 27260.2, 23310, 56508, 87971, 121161, 163962, 0
220.00129, 9.999998, 9517, 3359, 29814.7, 22384, 65209, 114882, 610753, 1014235, 0
230.001291, 10.000001, 5026, 2589, 58478.8, 19009, 70113, 1388063, 3014240, 3104698, 0
240.001328, 10.000037, 10661, 3530, 30796.2, 21704, 69870, 108851, 1413509, 2330174, 0
250.001426, 10.000098, 10600, 3197, 28244.7, 22752, 61233, 84556, 510539, 677477, 0
260.001328, 9.999902, 5341, 2993, 48812.1, 20451, 71489, 869740, 2598164, 2881618, 0
270.001292, 9.999964, 8082, 3263, 42340.8, 23225, 59187, 756280, 2688524, 3176461, 0
280.001307, 10.000015, 10508, 2840, 28453.4, 22550, 62359, 93476, 395880, 521967, 0
290.001317, 10.00001, 7777, 3421, 35733.8, 23590, 53676, 370522, 1666159, 1961990, 0
300.00135, 10.000033, 5895, 2758, 54620.4, 21718, 66505, 1135634, 2610061, 3039647, 0
310.00143, 10.00008, 10109, 3168, 29577.7, 23793, 57003, 94540, 705589, 1038627, 0
320.00129, 9.99986, 8066, 2505, 36504.2, 21962, 59640, 353368, 1959584, 2240739, 0
330.001292, 10.000002, 4662, 2793, 60860.1, 20415, 82950, 1538166, 2985101, 3478138, 0
340.001315, 10.000023, 10736, 3306, 28086.1, 21825, 59911, 103928, 542216, 618474, 0
350.001313, 9.999998, 8911, 2948, 33205.2, 22972, 50409, 213919, 1262709, 2151151, 0
360.001332, 10.000019, 4764, 3090, 53315.0, 19863, 91741, 1087324, 3363316, 4137736, 0
370.001292, 9.99996, 9155, 3234, 38256.2, 23309, 62086, 211921, 2463968, 3388734, 0
380.001307, 10.000015, 9302, 3190, 32102.6, 23566, 55119, 159267, 1359624, 1666065, 0
390.001301, 9.999994, 7638, 3356, 35724.5, 21785, 66544, 142999, 2280467, 2591844, 0
400.00137, 10.000069, 7821, 3022, 41187.7, 21182, 66537, 846570, 1661493, 1902653, 0
