elapsed, window, total, successful, failed
10.006165, 10.006165, 11636, 11636, 0
20.001145, 9.99498, 11541, 11541, 0
30.001097, 9.999952, 10440, 10440, 0
40.001064, 9.999967, 6435, 6435, 0
50.002087, 10.001023, 11334, 11334, 0
60.009713, 10.007626, 11058, 11058, 0
70.001087, 9.991374, 2960, 2960, 0
80.001864, 10.000777, 10472, 10472, 0
90.0015, 9.999636, 10939, 10939, 0
100.001264, 9.999764, 5813, 5813, 0
110.002332, 10.001068, 7235, 7235, 0
120.002585, 10.000253, 10560, 10560, 0
130.001128, 9.998543, 7774, 7774, 0
140.001458, 10.00033, 6817, 6817, 0
150.001474, 10.000016, 10645, 10645, 0
160.001735, 10.000261, 7542, 7542, 0
170.001136, 9.999401, 7288, 7288, 0
180.001606, 10.00047, 10428, 10428, 0
190.001195, 9.999589, 8871, 8871, 0
200.001153, 9.999958, 9370, 9370, 0
210.002128, 10.000975, 7725, 7725, 0
220.001181, 9.999053, 9194, 9194, 0
230.001489, 10.000308, 9534, 9534, 0
240.001381, 9.999892, 7030, 7030, 0
250.002131, 10.00075, 9344, 9344, 0
260.005717, 10.003586, 8403, 8403, 0
270.001129, 9.995412, 8100, 8100, 0
280.001975, 10.000846, 9705, 9705, 0
290.001713, 9.999738, 7216, 7216, 0
300.001188, 9.999475, 8405, 8405, 0
310.002113, 10.000925, 9715, 9715, 0
320.002059, 9.999946, 7491, 7491, 0
330.002632, 10.000573, 8143, 8143, 0
340.002206, 9.999574, 9712, 9712, 0
350.002115, 9.999909, 9016, 9016, 0
360.00131, 9.999195, 7817, 7817, 0
370.001481, 10.000171, 9569, 9569, 0
380.00179, 10.000309, 8389, 8389, 0
390.001418, 9.999628, 8664, 8664, 0
400.001773, 10.000355, 9412, 9412, 0
410.007688, 10.005915, 8626, 8626, 0
420.001207, 9.993519, 8305, 8305, 0
430.001676, 10.000469, 10164, 10164, 0
440.001202, 9.999526, 8729, 8729, 0
450.001931, 10.000729, 8043, 8043, 0
460.001527, 9.999596, 10099, 10099, 0
470.00148, 9.999953, 10299, 10299, 0
480.001138, 9.999658, 6234, 6234, 0
490.002437, 10.001299, 10007, 10007, 0
500.002293, 9.999856, 10177, 10177, 0
510.001228, 9.998935, 8050, 8050, 0
520.001939, 10.000711, 10237, 10237, 0
530.002512, 10.000573, 10116, 10116, 0
540.001453, 9.998941, 7981, 7981, 0
550.001296, 9.999843, 8233, 8233, 0
560.001439, 10.000143, 9540, 9540, 0
570.001777, 10.000338, 7999, 7999, 0
580.001432, 9.999655, 9239, 9239, 0
590.001285, 9.999853, 9336, 9336, 0
600.009912, 10.008627, 8809, 8809, 0
601.050337, 1.040425, 1040, 1040, 0
