elapsed, window, total, successful, failed
10.00118, 10.00118, 8770, 8770, 0
20.000981, 9.999801, 9376, 9376, 0
30.001999, 10.001018, 9136, 9136, 0
40.001968, 9.999969, 3947, 3947, 0
50.002054, 10.000086, 5802, 5802, 0
60.000952, 9.998898, 8309, 8309, 0
70.002044, 10.001092, 6319, 6319, 0
80.003522, 10.001478, 6452, 6452, 0
90.000931, 9.997409, 8170, 8170, 0
100.002058, 10.001127, 6472, 6472, 0
110.010508, 10.00845, 5240, 5240, 0
120.01193, 10.001422, 7849, 7849, 0
130.002036, 9.990106, 7630, 7630, 0
140.006386, 10.00435, 5458, 5458, 0
150.002319, 9.995933, 6397, 6397, 0
160.001027, 9.998708, 6424, 6424, 0
170.001993, 10.000966, 5017, 5017, 0
180.002391, 10.000398, 6009, 6009, 0
190.006304, 10.003913, 7880, 7880, 0
200.001038, 9.994734, 5041, 5041, 0
210.002052, 10.001014, 6169, 6169, 0
220.006182, 10.00413, 6516, 6516, 0
230.001168, 9.994986, 5663, 5663, 0
240.002252, 10.001084, 7150, 7150, 0
250.001473, 9.999221, 4966, 4966, 0
260.00109, 9.999617, 6021, 6021, 0
270.000932, 9.999842, 5842, 5842, 0
280.002065, 10.001133, 6183, 6183, 0
290.001441, 9.999376, 5612, 5612, 0
300.001335, 9.999894, 5840, 5840, 0
310.001192, 9.999857, 7554, 7554, 0
320.001157, 9.999965, 4696, 4696, 0
330.001043, 9.999886, 4527, 4527, 0
340.001364, 10.000321, 7415, 7415, 0
350.00099, 9.999626, 5375, 5375, 0
360.001965, 10.000975, 5496, 5496, 0
370.002283, 10.000318, 6737, 6737, 0
380.002029, 9.999746, 6260, 6260, 0
390.009302, 10.007273, 5211, 5211, 0
400.001954, 9.992652, 5584, 5584, 0
410.002183, 10.000229, 7053, 7053, 0
420.001602, 9.999419, 3926, 3926, 0
430.001057, 9.999455, 5674, 5674, 0
440.002118, 10.001061, 7274, 7274, 0
450.002547, 10.000429, 4714, 4714, 0
460.001027, 9.99848, 6463, 6463, 0
470.002395, 10.001368, 6257, 6257, 0
480.001181, 9.998786, 6109, 6109, 0
490.003768, 10.002587, 5449, 5449, 0
500.002401, 9.998633, 5779, 5779, 0
510.001257, 9.998856, 6469, 6469, 0
520.001598, 10.000341, 5184, 5184, 0
530.000933, 9.999335, 6106, 6106, 0
540.002498, 10.001565, 6287, 6287, 0
550.000934, 9.998436, 5782, 5782, 0
560.001935, 10.001001, 5929, 5929, 0
570.002405, 10.00047, 6229, 6229, 0
580.0013, 9.998895, 6474, 6474, 0
590.000927, 9.999627, 4951, 4951, 0
600.002446, 10.001519, 5948, 5948, 0
601.048373, 1.045927, 732, 732, 0
