elapsed, window, total, successful, failed
10.001675, 10.001675, 10168, 10168, 0
20.001553, 9.999878, 9889, 9889, 0
30.001819, 10.000266, 8713, 8713, 0
40.004653, 10.002834, 4281, 4281, 0
50.001562, 9.996909, 9411, 9411, 0
60.001531, 9.999969, 9425, 9425, 0
70.001856, 10.000325, 4453, 4453, 0
80.00163, 9.999774, 9524, 9524, 0
90.001555, 9.999925, 9463, 9463, 0
100.001615, 10.00006, 5212, 5212, 0
110.001609, 9.999994, 8327, 8327, 0
120.001788, 10.000179, 8801, 8801, 0
130.001865, 10.000077, 5535, 5535, 0
140.001773, 9.999908, 8418, 8418, 0
150.001553, 9.99978, 8708, 8708, 0
160.009505, 10.007952, 6046, 6046, 0
170.002374, 9.992869, 7925, 7925, 0
180.000667, 9.998293, 8793, 8793, 0
190.001675, 10.001008, 5383, 5383, 0
200.001679, 10.000004, 8428, 8428, 0
210.005626, 10.003947, 8689, 8689, 0
220.001651, 9.996025, 7781, 7781, 0
230.002033, 10.000382, 6883, 6883, 0
240.001885, 9.999852, 8793, 8793, 0
250.005306, 10.003421, 7839, 7839, 0
260.000804, 9.995498, 5653, 5653, 0
270.002199, 10.001395, 8784, 8784, 0
280.000677, 9.998478, 8010, 8010, 0
290.001599, 10.000922, 4348, 4348, 0
300.001736, 10.000137, 7692, 7692, 0
310.002246, 10.00051, 8314, 8314, 0
320.000546, 9.9983, 6478, 6478, 0
330.001904, 10.001358, 6272, 6272, 0
340.002179, 10.000275, 8397, 8397, 0
350.006664, 10.004485, 7805, 7805, 0
360.001834, 9.99517, 5873, 5873, 0
370.001701, 9.999867, 9207, 9207, 0
380.001729, 10.000028, 7180, 7180, 0
390.008601, 10.006872, 6011, 6011, 0
400.002026, 9.993425, 9423, 9423, 0
410.002098, 10.000072, 7778, 7778, 0
420.001066, 9.998968, 5735, 5735, 0
430.002029, 10.000963, 9074, 9074, 0
440.001678, 9.999649, 7803, 7803, 0
450.00161, 9.999932, 7314, 7314, 0
460.002108, 10.000498, 8313, 8313, 0
470.001112, 9.999004, 7886, 7886, 0
480.002169, 10.001057, 7428, 7428, 0
490.001481, 9.999312, 7912, 7912, 0
500.00091, 9.999429, 7649, 7649, 0
510.001623, 10.000713, 6811, 6811, 0
520.001998, 10.000375, 8547, 8547, 0
530.001605, 9.999607, 7948, 7948, 0
540.001967, 10.000362, 7203, 7203, 0
550.001609, 9.999642, 8182, 8182, 0
560.001633, 10.000024, 7932, 7932, 0
570.001972, 10.000339, 7995, 7995, 0
580.001734, 9.999762, 8245, 8245, 0
590.001682, 9.999948, 7994, 7994, 0
600.002, 10.000318, 7759, 7759, 0
601.051233, 1.049233, 1050, 1050, 0
