elapsed, window, total, successful, failed
10.000957, 10.000957, 4743, 4743, 0
20.001972, 10.001015, 4793, 4793, 0
30.002054, 10.000082, 4154, 4154, 0
40.000928, 9.998874, 2558, 2558, 0
50.001995, 10.001067, 4700, 4700, 0
60.002009, 10.000014, 4403, 4403, 0
70.002286, 10.000277, 2550, 2550, 0
80.001197, 9.998911, 2941, 2941, 0
90.000929, 9.999732, 4742, 4742, 0
100.001969, 10.00104, 3788, 3788, 0
110.001936, 9.999967, 2947, 2947, 0
120.001927, 9.999991, 3820, 3820, 0
130.001981, 10.000054, 4117, 4117, 0
140.006995, 10.005014, 3354, 3354, 0
150.001929, 9.994934, 3109, 3109, 0
160.002009, 10.00008, 4152, 4152, 0
170.005929, 10.00392, 3925, 3925, 0
180.002012, 9.996083, 3463, 3463, 0
190.001931, 9.999919, 4296, 4296, 0
200.001998, 10.000067, 3741, 3741, 0
210.00348, 10.001482, 2707, 2707, 0
220.002036, 9.998556, 4367, 4367, 0
230.001015, 9.998979, 3746, 3746, 0
240.001992, 10.000977, 3598, 3598, 0
250.002047, 10.000055, 4117, 4117, 0
260.000928, 9.998881, 3963, 3963, 0
270.002036, 10.001108, 4023, 4023, 0
280.000984, 9.998948, 3947, 3947, 0
290.002094, 10.00111, 4007, 4007, 0
300.002087, 9.999993, 3664, 3664, 0
310.00114, 9.999053, 3953, 3953, 0
320.001022, 9.999882, 4221, 4221, 0
330.001987, 10.000965, 3852, 3852, 0
340.002214, 10.000227, 3917, 3917, 0
350.005053, 10.002839, 4333, 4333, 0
360.002835, 9.997782, 4359, 4359, 0
370.001104, 9.998269, 4084, 4084, 0
380.000929, 9.999825, 4147, 4147, 0
390.00206, 10.001131, 3481, 3481, 0
400.001978, 9.999918, 3334, 3334, 0
410.001976, 9.999998, 4529, 4529, 0
420.001953, 9.999977, 4041, 4041, 0
430.001963, 10.00001, 3940, 3940, 0
440.001988, 10.000025, 4291, 4291, 0
450.00199, 10.000002, 4314, 4314, 0
460.001968, 9.999978, 3557, 3557, 0
470.002022, 10.000054, 4000, 4000, 0
480.006934, 10.004912, 4336, 4336, 0
490.001994, 9.99506, 3440, 3440, 0
500.002077, 10.000083, 3373, 3373, 0
510.00101, 9.998933, 4230, 4230, 0
520.002557, 10.001547, 3781, 3781, 0
530.005111, 10.002554, 3790, 3790, 0
540.00099, 9.995879, 4117, 4117, 0
550.002061, 10.001071, 3757, 3757, 0
560.000936, 9.998875, 3522, 3522, 0
570.00195, 10.001014, 3826, 3826, 0
580.001931, 9.999981, 3890, 3890, 0
590.002107, 10.000176, 4057, 4057, 0
600.001003, 9.998896, 4182, 4182, 0
601.019205, 1.018202, 449, 449, 0
