elapsed, window, total, successful, failed
10.001738, 10.001738, 12351, 12351, 0
20.004881, 10.003143, 11942, 11942, 0
30.001149, 9.996268, 10890, 10890, 0
40.001153, 10.000004, 1809, 1809, 0
50.001455, 10.000302, 11151, 11151, 0
60.001256, 9.999801, 12484, 12484, 0
70.001844, 10.000588, 7239, 7239, 0
80.001396, 9.999552, 10521, 10521, 0
90.001189, 9.999793, 11055, 11055, 0
100.001279, 10.00009, 6494, 6494, 0
110.008721, 10.007442, 7706, 7706, 0
120.001412, 9.992691, 10999, 10999, 0
130.00133, 9.999918, 8133, 8133, 0
140.001258, 9.999928, 7151, 7151, 0
150.001602, 10.000344, 10808, 10808, 0
160.001274, 9.999672, 8777, 8777, 0
170.00114, 9.999866, 5918, 5918, 0
180.008767, 10.007627, 10176, 10176, 0
190.001279, 9.992512, 9311, 9311, 0
200.00421, 10.002931, 5347, 5347, 0
210.005947, 10.001737, 9157, 9157, 0
220.002411, 9.996464, 9806, 9806, 0
230.001314, 9.998903, 6192, 6192, 0
240.008777, 10.007463, 7585, 7585, 0
250.00881, 10.000033, 10016, 10016, 0
260.001361, 9.992551, 6403, 6403, 0
270.00162, 10.000259, 7064, 7064, 0
280.001236, 9.999616, 10331, 10331, 0
290.001414, 10.000178, 7363, 7363, 0
300.001304, 9.99989, 7483, 7483, 0
310.002073, 10.000769, 10314, 10314, 0
320.00078, 9.998707, 6689, 6689, 0
330.002297, 10.001517, 7157, 7157, 0
340.0013, 9.999003, 9985, 9985, 0
350.001353, 10.000053, 7191, 7191, 0
360.001853, 10.0005, 6872, 6872, 0
370.004771, 10.002918, 9530, 9530, 0
380.001153, 9.996382, 7580, 7580, 0
390.001534, 10.000381, 6615, 6615, 0
400.001246, 9.999712, 7891, 7891, 0
410.0012, 9.999954, 8732, 8732, 0
420.002377, 10.001177, 7581, 7581, 0
430.001594, 9.999217, 8216, 8216, 0
440.004815, 10.003221, 9227, 9227, 0
450.001405, 9.99659, 7935, 7935, 0
460.004003, 10.002598, 6678, 6678, 0
470.001253, 9.99725, 8974, 8974, 0
480.001421, 10.000168, 6726, 6726, 0
490.00174, 10.000319, 7313, 7313, 0
500.002007, 10.000267, 8959, 8959, 0
510.002015, 10.000008, 7280, 7280, 0
520.00133, 9.999315, 8253, 8253, 0
530.0023, 10.00097, 7839, 7839, 0
540.001419, 9.999119, 6140, 6140, 0
550.002675, 10.001256, 8640, 8640, 0
560.001475, 9.9988, 7534, 7534, 0
570.001858, 10.000383, 6686, 6686, 0
580.004087, 10.002229, 8552, 8552, 0
590.001799, 9.997712, 8242, 8242, 0
600.001562, 9.999763, 7774, 7774, 0
601.039989, 1.038427, 353, 353, 0
