elapsed, window, total, successful, failed
10.001324, 10.001324, 6310, 6310, 0
20.001652, 10.000328, 5503, 5503, 0
30.00142, 9.999768, 5484, 5484, 0
40.00134, 9.99992, 3308, 3308, 0
50.004299, 10.002959, 4675, 4675, 0
60.001636, 9.997337, 5150, 5150, 0
70.001672, 10.000036, 3352, 3352, 0
80.001361, 9.999689, 4434, 4434, 0
90.00129, 9.999929, 5135, 5135, 0
100.001342, 10.000052, 4327, 4327, 0
110.005352, 10.00401, 3034, 3034, 0
120.001368, 9.996016, 4907, 4907, 0
130.001317, 9.999949, 4473, 4473, 0
140.001347, 10.00003, 3394, 3394, 0
150.013748, 10.012401, 3930, 3930, 0
160.001309, 9.987561, 4752, 4752, 0
170.001466, 10.000157, 3251, 3251, 0
180.001343, 9.999877, 4366, 4366, 0
190.009349, 10.008006, 4649, 4649, 0
200.001306, 9.991957, 3776, 3776, 0
210.001294, 9.999988, 3586, 3586, 0
220.001347, 10.000053, 4736, 4736, 0
230.001519, 10.000172, 4017, 4017, 0
240.006633, 10.005114, 3668, 3668, 0
250.00555, 9.998917, 3449, 3449, 0
260.00129, 9.99574, 4178, 4178, 0
270.001647, 10.000357, 3102, 3102, 0
280.001362, 9.999715, 4508, 4508, 0
290.001695, 10.000333, 4305, 4305, 0
300.001348, 9.999653, 3735, 3735, 0
310.001543, 10.000195, 3759, 3759, 0
320.001309, 9.999766, 4345, 4345, 0
330.001391, 10.000082, 3568, 3568, 0
340.005499, 10.004108, 3572, 3572, 0
350.001663, 9.996164, 4394, 4394, 0
360.001396, 9.999733, 4056, 4056, 0
370.001491, 10.000095, 4164, 4164, 0
380.002027, 10.000536, 3413, 3413, 0
390.001375, 9.999348, 4316, 4316, 0
400.001295, 9.99992, 3715, 3715, 0
410.001883, 10.000588, 3925, 3925, 0
420.001292, 9.999409, 4297, 4297, 0
430.001538, 10.000246, 3982, 3982, 0
440.006763, 10.005225, 3406, 3406, 0
450.001665, 9.994902, 4557, 4557, 0
460.001351, 9.999686, 4521, 4521, 0
470.001366, 10.000015, 2596, 2596, 0
480.001344, 9.999978, 4437, 4437, 0
490.006565, 10.005221, 4032, 4032, 0
500.001428, 9.994863, 3627, 3627, 0
510.001294, 9.999866, 4120, 4120, 0
520.001335, 10.000041, 4246, 4246, 0
530.001395, 10.00006, 4158, 4158, 0
540.002211, 10.000816, 3614, 3614, 0
550.000308, 9.998097, 4112, 4112, 0
560.001292, 10.000984, 4294, 4294, 0
570.001416, 10.000124, 3160, 3160, 0
580.001329, 9.999913, 4515, 4515, 0
590.001329, 10.0, 4529, 4529, 0
600.005368, 10.004039, 3490, 3490, 0
601.030873, 1.025505, 286, 286, 0
