elapsed, window, total, successful, failed
10.000823, 10.000823, 5553, 5553, 0
20.002002, 10.001179, 4557, 4557, 0
30.001923, 9.999921, 3859, 3859, 0
40.001912, 9.999989, 2758, 2758, 0
50.001886, 9.999974, 4018, 4018, 0
60.001824, 9.999938, 4207, 4207, 0
70.001826, 10.000002, 2976, 2976, 0
80.001816, 9.99999, 4002, 4002, 0
90.001815, 9.999999, 3920, 3920, 0
100.00182, 10.000005, 2877, 2877, 0
110.001826, 10.000006, 3768, 3768, 0
120.001812, 9.999986, 4168, 4168, 0
130.00182, 10.000008, 3405, 3405, 0
140.001977, 10.000157, 3297, 3297, 0
150.001878, 9.999901, 4019, 4019, 0
160.001877, 9.999999, 3538, 3538, 0
170.001815, 9.999938, 2773, 2773, 0
180.001842, 10.000027, 4024, 4024, 0
190.001816, 9.999974, 3901, 3901, 0
200.002177, 10.000361, 2841, 2841, 0
210.001817, 9.99964, 4006, 4006, 0
220.001815, 9.999998, 3796, 3796, 0
230.001899, 10.000084, 3506, 3506, 0
240.001927, 10.000028, 3313, 3313, 0
250.001829, 9.999902, 3725, 3725, 0
260.001818, 9.999989, 3383, 3383, 0
270.002039, 10.000221, 3091, 3091, 0
280.000813, 9.998774, 3926, 3926, 0
290.002437, 10.001624, 3387, 3387, 0
300.000816, 9.998379, 2777, 2777, 0
310.001812, 10.000996, 3852, 3852, 0
320.001845, 10.000033, 3577, 3577, 0
330.001817, 9.999972, 3538, 3538, 0
340.001832, 10.000015, 3174, 3174, 0
350.002097, 10.000265, 3669, 3669, 0
360.001827, 9.99973, 3113, 3113, 0
370.001815, 9.999988, 2798, 2798, 0
380.001882, 10.000067, 3712, 3712, 0
390.001813, 9.999931, 3310, 3310, 0
400.00182, 10.000007, 3203, 3203, 0
410.001817, 9.999997, 3515, 3515, 0
420.001928, 10.000111, 3736, 3736, 0
430.001817, 9.999889, 3071, 3071, 0
440.001814, 9.999997, 3240, 3240, 0
450.001844, 10.00003, 3860, 3860, 0
460.00198, 10.000136, 3012, 3012, 0
470.001839, 9.999859, 3372, 3372, 0
480.002037, 10.000198, 3680, 3680, 0
490.000811, 9.998774, 3378, 3378, 0
500.001844, 10.001033, 2837, 2837, 0
510.001931, 10.000087, 3737, 3737, 0
520.001814, 9.999883, 3581, 3581, 0
530.001838, 10.000024, 3021, 3021, 0
540.001813, 9.999975, 3412, 3412, 0
550.001816, 10.000003, 3568, 3568, 0
560.001842, 10.000026, 3288, 3288, 0
570.001821, 9.999979, 3092, 3092, 0
580.001816, 9.999995, 3630, 3630, 0
590.002041, 10.000225, 3179, 3179, 0
600.002595, 10.000554, 2918, 2918, 0
601.03063, 1.028035, 458, 458, 0
