elapsed, window, total, successful, failed
10.000916, 10.000916, 8581, 8581, 0
20.002036, 10.00112, 7987, 7987, 0
30.001899, 9.999863, 7398, 7398, 0
40.003134, 10.001235, 4409, 4409, 0
50.000979, 9.997845, 8051, 8051, 0
60.001891, 10.000912, 7561, 7561, 0
70.001986, 10.000095, 3518, 3518, 0
80.002293, 10.000307, 7695, 7695, 0
90.000954, 9.998661, 7554, 7554, 0
100.002054, 10.0011, 4789, 4789, 0
110.008137, 10.006083, 5999, 5999, 0
120.000957, 9.99282, 7809, 7809, 0
130.001961, 10.001004, 5932, 5932, 0
140.0024, 10.000439, 5926, 5926, 0
150.000947, 9.998547, 7497, 7497, 0
160.008728, 10.007781, 5384, 5384, 0
170.001169, 9.992441, 4803, 4803, 0
180.001068, 9.999899, 7439, 7439, 0
190.001181, 10.000113, 5931, 5931, 0
200.001845, 10.000664, 6342, 6342, 0
210.000891, 9.999046, 5063, 5063, 0
220.002147, 10.001256, 6977, 6977, 0
230.000977, 9.99883, 6184, 6184, 0
240.002119, 10.001142, 6744, 6744, 0
250.000889, 9.99877, 7123, 7123, 0
260.002005, 10.001116, 5450, 5450, 0
270.001974, 9.999969, 7122, 7122, 0
280.001995, 10.000021, 6951, 6951, 0
290.002257, 10.000262, 5276, 5276, 0
300.00139, 9.999133, 6648, 6648, 0
310.000938, 9.999548, 7261, 7261, 0
320.002247, 10.001309, 4764, 4764, 0
330.001312, 9.999065, 6697, 6697, 0
340.000991, 9.999679, 6717, 6717, 0
350.002453, 10.001462, 5937, 5937, 0
360.001483, 9.99903, 6956, 6956, 0
370.00122, 9.999737, 6762, 6762, 0
380.001025, 9.999805, 5737, 5737, 0
390.002412, 10.001387, 6231, 6231, 0
400.001174, 9.998762, 7194, 7194, 0
410.001857, 10.000683, 6156, 6156, 0
420.00107, 9.999213, 5463, 5463, 0
430.001563, 10.000493, 7029, 7029, 0
440.002029, 10.000466, 5523, 5523, 0
450.001067, 9.999038, 5867, 5867, 0
460.009183, 10.008116, 7178, 7178, 0
470.004714, 9.995531, 6489, 6489, 0
480.001042, 9.996328, 5833, 5833, 0
490.001156, 10.000114, 6872, 6872, 0
500.000973, 9.999817, 6834, 6834, 0
510.001958, 10.000985, 5259, 5259, 0
520.002636, 10.000678, 7018, 7018, 0
530.001235, 9.998599, 7189, 7189, 0
540.002096, 10.000861, 5235, 5235, 0
550.001321, 9.999225, 7181, 7181, 0
560.001095, 9.999774, 7425, 7425, 0
570.001564, 10.000469, 5714, 5714, 0
580.001541, 9.999977, 6830, 6830, 0
590.002246, 10.000705, 7144, 7144, 0
600.002995, 10.000749, 6111, 6111, 0
601.040911, 1.037916, 746, 746, 0
