elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000681, 10.000681, 4247, 3837, 22917.9, 18143, 34070, 145298, 631385, 912872, 0
20.001553, 10.000872, 4510, 3558, 21351.8, 20501, 35917, 44146, 70320, 107277, 0
30.001466, 9.999913, 4741, 3671, 21202.8, 20249, 36123, 44710, 54236, 65034, 0
40.001501, 10.000035, 2023, 2933, 44416.1, 19752, 41095, 834089, 1928181, 2274070, 0
50.001446, 9.999945, 4394, 3383, 21724.1, 20456, 37428, 46800, 69129, 124910, 0
60.007677, 10.006231, 4129, 2901, 23298.6, 22425, 38531, 46539, 59453, 258110, 0
70.001774, 9.994097, 1713, 3734, 50305.1, 19946, 44095, 1115152, 2251039, 2582639, 0
80.001486, 9.999712, 4173, 3766, 24516.9, 21813, 38261, 48314, 896857, 2024634, 0
90.001518, 10.000032, 3930, 4754, 24024.2, 22807, 41172, 51765, 69853, 94607, 0
100.001447, 9.999929, 2472, 3307, 31973.1, 20476, 40310, 475762, 1423750, 1538109, 0
110.001516, 10.000069, 3501, 4148, 31912.4, 21991, 40912, 114853, 1993365, 2107126, 0
120.001397, 9.999881, 3840, 4389, 24158.4, 23219, 40274, 49225, 63814, 72085, 0
130.001444, 10.000047, 3130, 3625, 28834.3, 22672, 42007, 140589, 727155, 772920, 0
140.002345, 10.000901, 2668, 3486, 43838.5, 21401, 43757, 811140, 2161818, 2873131, 0
150.001687, 9.999342, 3563, 5096, 25620.8, 24533, 42192, 50375, 63744, 81286, 0
160.001516, 9.999829, 3621, 4599, 26296.3, 22410, 41393, 117925, 477778, 550491, 0
170.001455, 9.999939, 2544, 3805, 37583.5, 20647, 42786, 459948, 2323565, 2388344, 0
180.002992, 10.001537, 3794, 4836, 24198.5, 22840, 40300, 51503, 94322, 238869, 0
190.001581, 9.998589, 3290, 4071, 28137.2, 22659, 40649, 95946, 723111, 784933, 0
200.001622, 10.000041, 2545, 3590, 39974.3, 22955, 43851, 598215, 1706389, 1723835, 0
210.001606, 9.999984, 3759, 5575, 24427.9, 22254, 38652, 50630, 350657, 373007, 0
220.001399, 9.999793, 3631, 4217, 25133.2, 21669, 39248, 83087, 411137, 584300, 0
230.001654, 10.000255, 2885, 3947, 28566.6, 21242, 39849, 239578, 944995, 987948, 0
240.006437, 10.004783, 3271, 3339, 31610.2, 22071, 41639, 273021, 1360332, 1699854, 0
250.008503, 10.002066, 3494, 4248, 25645.4, 22565, 39537, 57436, 437431, 518126, 0
260.002154, 9.993651, 3021, 3758, 32436.5, 23097, 42722, 519599, 813627, 845776, 0
270.000416, 9.998262, 3411, 4037, 28651.5, 22002, 39669, 273207, 865270, 887710, 0
280.001688, 10.001272, 3647, 4095, 26027.4, 21986, 39826, 95037, 510918, 577056, 0
290.003184, 10.001496, 3129, 3909, 31097.7, 22684, 41698, 347502, 790805, 854502, 0
300.00133, 9.998146, 3464, 3722, 27811.4, 22593, 40942, 196046, 771250, 854502, 0
310.001569, 10.000239, 3693, 4189, 24587.4, 21939, 39319, 50561, 457306, 546175, 0
320.001669, 10.0001, 3075, 3477, 30301.9, 23349, 42711, 336730, 641790, 688711, 0
330.003573, 10.001904, 3045, 4194, 30375.9, 23116, 41965, 335951, 705480, 757098, 0
340.001571, 9.997998, 3589, 3864, 25624.4, 23057, 40058, 72818, 316239, 340239, 0
350.001972, 10.000401, 3323, 3728, 26248.1, 22973, 41575, 121497, 352344, 435403, 0
360.001798, 9.999826, 2921, 3825, 31013.2, 23698, 46350, 296325, 719468, 786787, 0
370.002123, 10.000325, 3284, 5162, 26537.0, 24630, 45642, 59203, 206155, 225685, 0
380.000619, 9.998496, 3103, 3605, 27937.7, 24674, 45141, 83322, 352442, 495310, 0
390.001634, 10.001015, 3065, 4663, 30817.2, 22779, 42999, 324027, 767733, 869795, 0
400.003187, 10.001553, 3841, 4623, 24034.2, 22649, 39314, 49106, 182857, 282137, 0
410.000639, 9.997452, 3367, 5160, 27022.2, 23512, 42037, 72449, 654548, 751580, 0
420.001477, 10.000838, 2448, 4526, 42740.1, 23438, 44871, 899556, 1267637, 1504719, 0
430.001897, 10.00042, 3303, 5019, 27199.4, 25188, 48041, 63681, 126903, 217778, 0
440.002264, 10.000367, 3192, 5350, 28442.4, 25206, 48683, 73756, 332871, 482730, 0
450.000766, 9.998502, 3002, 3464, 28844.7, 23701, 47473, 179342, 420562, 745319, 0
460.001685, 10.000919, 3493, 5045, 24711.5, 22567, 40846, 57268, 253142, 393483, 0
470.001372, 9.999687, 3704, 5753, 23932.3, 22149, 38242, 51182, 244007, 344461, 0
480.001492, 10.00012, 3059, 4158, 29416.8, 23525, 44530, 185513, 777724, 872987, 0
490.00156, 10.000068, 3375, 5301, 27377.1, 23367, 42408, 93193, 777724, 872987, 0
500.002345, 10.000785, 3364, 5348, 26020.0, 23264, 42873, 72283, 476069, 548714, 0
510.001392, 9.999047, 2856, 3852, 31576.5, 23787, 50449, 192899, 929124, 1049822, 0
520.001826, 10.000434, 3136, 5733, 27893.7, 24331, 52040, 81148, 251646, 269264, 0
530.002219, 10.000393, 3472, 4291, 26189.3, 23117, 47259, 69650, 335654, 356744, 0
540.003139, 10.00092, 3403, 4309, 25884.7, 21994, 41783, 106820, 401532, 579779, 0
550.000357, 9.997218, 3310, 4624, 26997.6, 23375, 42975, 85764, 423742, 579779, 0
560.001474, 10.001117, 3236, 5038, 26088.6, 24110, 42124, 56481, 294023, 356480, 0
570.001807, 10.000333, 3157, 4999, 28688.3, 23479, 42832, 150213, 731594, 753942, 0
580.003294, 10.001487, 3253, 4596, 27571.8, 23501, 42639, 128528, 390128, 630336, 0
590.00108, 9.997786, 3347, 5877, 26469.5, 24837, 44029, 56703, 196454, 291893, 0
600.001106, 10.000026, 3073, 6341, 29227.7, 25046, 51485, 108522, 317669, 531474, 0
601.034656, 1.03355, 315, 6593, 28648.0, 24970, 50841, 88375, 302141, 335123, 0
