elapsed, window, total, successful, failed
10.000681, 10.000681, 12975, 12975, 0
20.001553, 10.000872, 13717, 13717, 0
30.001466, 9.999913, 13989, 13989, 0
40.001501, 10.000035, 6162, 6162, 0
50.001446, 9.999945, 13269, 13269, 0
60.007677, 10.006231, 12193, 12193, 0
70.001774, 9.994097, 5130, 5130, 0
80.001486, 9.999712, 12545, 12545, 0
90.001518, 10.000032, 11805, 11805, 0
100.001447, 9.999929, 7258, 7258, 0
110.001516, 10.000069, 10546, 10546, 0
120.001397, 9.999881, 11558, 11558, 0
130.001444, 10.000047, 9223, 9223, 0
140.002345, 10.000901, 7816, 7816, 0
150.001687, 9.999342, 10844, 10844, 0
160.001516, 9.999829, 10708, 10708, 0
170.001455, 9.999939, 7373, 7373, 0
180.002992, 10.001537, 11304, 11304, 0
190.001581, 9.998589, 9893, 9893, 0
200.001622, 10.000041, 7807, 7807, 0
210.001606, 9.999984, 11216, 11216, 0
220.001399, 9.999793, 10873, 10873, 0
230.001654, 10.000255, 8422, 8422, 0
240.006437, 10.004783, 9802, 9802, 0
250.008503, 10.002066, 10477, 10477, 0
260.002154, 9.993651, 8817, 8817, 0
270.000416, 9.998262, 10240, 10240, 0
280.001688, 10.001272, 10796, 10796, 0
290.003184, 10.001496, 9270, 9270, 0
300.00133, 9.998146, 10219, 10219, 0
310.001569, 10.000239, 11051, 11051, 0
320.001669, 10.0001, 9289, 9289, 0
330.003573, 10.001904, 9182, 9182, 0
340.001571, 9.997998, 10718, 10718, 0
350.001972, 10.000401, 10015, 10015, 0
360.001798, 9.999826, 8709, 8709, 0
370.002123, 10.000325, 10018, 10018, 0
380.000619, 9.998496, 9387, 9387, 0
390.001634, 10.001015, 9019, 9019, 0
400.003187, 10.001553, 11197, 11197, 0
410.000639, 9.997452, 10166, 10166, 0
420.001477, 10.000838, 7414, 7414, 0
430.001897, 10.00042, 9753, 9753, 0
440.002264, 10.000367, 9509, 9509, 0
450.000766, 9.998502, 9062, 9062, 0
460.001685, 10.000919, 10587, 10587, 0
470.001372, 9.999687, 11258, 11258, 0
480.001492, 10.00012, 9294, 9294, 0
490.00156, 10.000068, 10427, 10427, 0
500.002345, 10.000785, 9958, 9958, 0
510.001392, 9.999047, 8312, 8312, 0
520.001826, 10.000434, 9480, 9480, 0
530.002219, 10.000393, 10279, 10279, 0
540.003139, 10.00092, 10281, 10281, 0
550.000357, 9.997218, 10083, 10083, 0
560.001474, 10.001117, 10051, 10051, 0
570.001807, 10.000333, 9620, 9620, 0
580.003294, 10.001487, 9745, 9745, 0
590.00108, 9.997786, 10035, 10035, 0
600.001106, 10.000026, 9043, 9043, 0
601.034656, 1.03355, 952, 952, 0
