elapsed, window, total, successful, failed
10.006118, 10.006118, 11779, 11779, 0
20.001493, 9.995375, 13567, 13567, 0
30.01001, 10.008517, 13295, 13295, 0
40.001892, 9.991882, 8455, 8455, 0
50.001936, 10.000044, 12384, 12384, 0
60.002134, 10.000198, 11983, 11983, 0
70.001891, 9.999757, 8909, 8909, 0
80.002575, 10.000684, 11898, 11898, 0
90.001583, 9.999008, 11485, 11485, 0
100.001711, 10.000128, 9034, 9034, 0
110.00102, 9.999309, 9987, 9987, 0
120.00205, 10.00103, 11478, 11478, 0
130.000993, 9.998943, 10485, 10485, 0
140.002283, 10.00129, 9547, 9547, 0
150.00233, 10.000047, 10977, 10977, 0
160.006204, 10.003874, 9927, 9927, 0
170.002315, 9.996111, 9048, 9048, 0
180.001111, 9.998796, 10333, 10333, 0
190.002623, 10.001512, 10139, 10139, 0
200.001011, 9.998388, 9223, 9223, 0
210.010388, 10.009377, 9871, 9871, 0
220.00473, 9.994342, 9721, 9721, 0
230.001009, 9.996279, 8513, 8513, 0
240.003188, 10.002179, 9289, 9289, 0
250.001331, 9.998143, 9888, 9888, 0
260.001984, 10.000653, 9171, 9171, 0
270.002295, 10.000311, 10017, 10017, 0
280.001866, 9.999571, 10311, 10311, 0
290.001962, 10.000096, 9914, 9914, 0
300.002373, 10.000411, 10067, 10067, 0
310.001902, 9.999529, 10386, 10386, 0
320.009822, 10.00792, 9858, 9858, 0
330.003386, 9.993564, 10078, 10078, 0
340.00999, 10.006604, 9700, 9700, 0
350.002258, 9.992268, 9238, 9238, 0
360.001443, 9.999185, 9460, 9460, 0
370.001446, 10.000003, 9924, 9924, 0
380.010009, 10.008563, 9668, 9668, 0
390.001953, 9.991944, 6402, 6402, 0
400.009922, 10.007969, 9532, 9532, 0
410.004595, 9.994673, 10150, 10150, 0
420.001979, 9.997384, 9801, 9801, 0
430.002384, 10.000405, 9479, 9479, 0
440.001177, 9.998793, 9781, 9781, 0
450.001693, 10.000516, 9345, 9345, 0
460.003051, 10.001358, 9421, 9421, 0
470.002363, 9.999312, 9519, 9519, 0
480.005992, 10.003629, 9447, 9447, 0
490.002061, 9.996069, 9382, 9382, 0
500.0023, 10.000239, 9440, 9440, 0
510.005965, 10.003665, 9239, 9239, 0
520.002192, 9.996227, 8663, 8663, 0
530.00994, 10.007748, 8832, 8832, 0
540.001918, 9.991978, 8980, 8980, 0
550.00228, 10.000362, 8874, 8874, 0
560.005994, 10.003714, 9065, 9065, 0
570.002412, 9.996418, 7539, 7539, 0
580.001066, 9.998654, 9252, 9252, 0
590.002767, 10.001701, 9474, 9474, 0
600.000945, 9.998178, 8553, 8553, 0
601.040708, 1.039763, 822, 822, 0
