elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.006118, 10.006118, 3960, 6016, 39378.6, 32338, 54149, 245607, 847458, 956324, 0
20.001493, 9.995375, 4479, 7349, 33839.9, 32614, 52820, 65249, 80625, 90993, 0
30.01001, 10.008517, 4375, 8662, 34159.2, 32823, 53508, 64953, 75954, 105986, 0
40.001892, 9.991882, 2812, 5731, 44659.8, 33385, 57169, 183188, 1610769, 1837163, 0
50.001936, 10.000044, 4176, 6309, 36530.7, 35434, 56705, 68730, 82665, 131122, 0
60.002134, 10.000198, 3995, 8504, 37652.6, 36270, 59050, 71239, 81558, 89086, 0
70.001891, 9.999757, 2914, 5459, 42725.6, 34718, 56070, 265866, 1560354, 1671315, 0
80.002575, 10.000684, 4008, 8575, 37454.7, 35792, 58135, 72220, 123043, 317940, 0
90.001583, 9.999008, 3845, 7524, 38989.4, 37858, 60308, 72010, 84208, 109621, 0
100.001711, 10.000128, 3096, 5804, 43371.8, 37136, 63295, 221220, 1171018, 1396592, 0
110.00102, 9.999309, 3397, 6878, 41999.0, 36006, 61127, 141289, 952928, 1181454, 0
120.00205, 10.00103, 3787, 7743, 39328.6, 37542, 62516, 77212, 151135, 170239, 0
130.000993, 9.998943, 3399, 7252, 41556.4, 36883, 60535, 89841, 810988, 943584, 0
140.002283, 10.00129, 3193, 6983, 43715.1, 37429, 61706, 125363, 1255023, 1483460, 0
150.00233, 10.000047, 3648, 8434, 41065.1, 39954, 63408, 76579, 95000, 123386, 0
160.006204, 10.003874, 3257, 5198, 45037.1, 41037, 65213, 100658, 748511, 1039191, 0
170.002315, 9.996111, 2966, 6173, 47275.3, 41455, 70459, 199461, 826957, 918325, 0
180.001111, 9.998796, 3394, 10233, 43590.8, 42213, 66652, 80727, 92592, 114950, 0
190.002623, 10.001512, 3359, 10388, 44529.4, 42994, 67426, 83082, 165462, 311112, 0
200.001011, 9.998388, 3136, 8647, 47602.8, 42195, 70612, 282880, 486420, 572073, 0
210.010388, 10.009377, 3251, 8149, 45076.6, 43376, 69039, 89840, 168804, 234660, 0
220.00473, 9.994342, 3260, 8309, 45684.0, 44021, 68806, 85138, 271932, 358683, 0
230.001009, 9.996279, 2859, 6775, 51150.5, 43059, 72682, 197245, 1321458, 1384876, 0
240.003188, 10.002179, 3118, 11387, 47938.6, 45678, 72731, 106920, 228639, 333097, 0
250.001331, 9.998143, 3307, 10745, 44935.2, 43243, 69265, 90800, 171624, 244357, 0
260.001984, 10.000653, 3044, 9128, 48105.8, 45102, 74199, 119019, 350737, 466666, 0
270.002295, 10.000311, 3391, 8589, 44001.4, 41623, 68550, 111006, 267405, 331467, 0
280.001866, 9.999571, 3434, 9498, 43455.8, 41798, 65743, 96495, 190294, 250027, 0
290.001962, 10.000096, 3300, 6863, 43653.3, 40548, 66718, 115253, 427042, 548267, 0
300.002373, 10.000411, 3298, 6324, 44419.2, 41148, 66728, 96699, 490839, 572309, 0
310.001902, 9.999529, 3432, 11187, 43081.5, 41376, 66786, 88919, 139149, 166142, 0
320.009822, 10.00792, 3268, 11055, 45030.9, 42374, 69911, 123841, 217571, 337913, 0
330.003386, 9.993564, 3351, 11272, 44746.4, 42128, 69580, 93244, 230736, 268785, 0
340.00999, 10.006604, 3206, 10777, 45761.7, 43198, 70668, 105941, 329501, 400522, 0
350.002258, 9.992268, 3087, 8640, 48626.5, 45106, 74295, 153206, 466317, 584480, 0
360.001443, 9.999185, 3235, 9100, 46378.6, 43190, 71296, 139489, 419694, 542115, 0
370.001446, 10.000003, 3302, 10025, 45438.0, 43544, 70732, 95079, 208452, 314433, 0
