elapsed, window, total, successful, failed
10.000879, 10.000879, 11110, 11110, 0
20.002076, 10.001197, 11968, 11968, 0
30.002257, 10.000181, 11425, 11425, 0
40.00121, 9.998953, 5294, 5294, 0
50.0009, 9.99969, 10771, 10771, 0
60.001916, 10.001016, 11203, 11203, 0
70.001932, 10.000016, 6238, 6238, 0
80.002531, 10.000599, 10937, 10937, 0
90.001252, 9.998721, 10647, 10647, 0
100.000844, 9.999592, 7525, 7525, 0
110.002051, 10.001207, 9061, 9061, 0
120.001552, 9.999501, 10629, 10629, 0
130.005886, 10.004334, 8626, 8626, 0
140.002565, 9.996679, 7220, 7220, 0
150.001995, 9.99943, 10787, 10787, 0
160.002058, 10.000063, 9463, 9463, 0
170.00104, 9.998982, 7944, 7944, 0
180.002003, 10.000963, 10523, 10523, 0
190.00639, 10.004387, 9346, 9346, 0
200.002011, 9.995621, 7199, 7199, 0
210.001941, 9.99993, 10579, 10579, 0
220.002068, 10.000127, 8565, 8565, 0
230.00887, 10.006802, 8440, 8440, 0
240.010022, 10.001152, 10498, 10498, 0
250.001906, 9.991884, 8780, 8780, 0
260.00216, 10.000254, 7849, 7849, 0
270.001132, 9.998972, 9646, 9646, 0
280.000945, 9.999813, 10013, 10013, 0
290.00208, 10.001135, 7905, 7905, 0
300.00223, 10.00015, 9266, 9266, 0
310.003034, 10.000804, 10009, 10009, 0
320.000886, 9.997852, 7772, 7772, 0
330.001833, 10.000947, 8538, 8538, 0
340.00202, 10.000187, 9496, 9496, 0
350.00245, 10.00043, 7740, 7740, 0
360.000984, 9.998534, 8475, 8475, 0
370.002012, 10.001028, 8928, 8928, 0
380.002348, 10.000336, 7809, 7809, 0
390.009866, 10.007518, 8164, 8164, 0
400.002251, 9.992385, 9633, 9633, 0
410.001078, 9.998827, 8170, 8170, 0
420.000962, 9.999884, 9260, 9260, 0
430.002522, 10.00156, 9398, 9398, 0
440.001037, 9.998515, 8863, 8863, 0
450.002544, 10.001507, 9186, 9186, 0
460.001996, 9.999452, 9659, 9659, 0
470.002537, 10.000541, 8378, 8378, 0
480.00116, 9.998623, 9173, 9173, 0
490.001665, 10.000505, 9642, 9642, 0
500.001136, 9.999471, 8629, 8629, 0
510.000951, 9.999815, 9008, 9008, 0
520.001947, 10.000996, 8920, 8920, 0
530.002847, 10.0009, 8377, 8377, 0
540.002265, 9.999418, 8880, 8880, 0
550.000919, 9.998654, 9152, 9152, 0
560.0022, 10.001281, 9176, 9176, 0
570.001197, 9.998997, 8479, 8479, 0
580.005826, 10.004629, 9269, 9269, 0
590.002166, 9.99634, 9493, 9493, 0
600.00203, 9.999864, 8221, 8221, 0
601.032218, 1.030188, 854, 854, 0
