elapsed, window, total, successful, failed
10.001046, 10.001046, 1834, 1834, 0
20.002019, 10.000973, 1973, 1973, 0
30.002144, 10.000125, 1896, 1896, 0
40.001061, 9.998917, 1344, 1344, 0
50.007076, 10.006015, 1961, 1961, 0
60.001698, 9.994622, 2033, 2033, 0
70.001013, 9.999315, 2005, 2005, 0
80.002109, 10.001096, 1817, 1817, 0
90.001113, 9.999004, 2092, 2092, 0
100.003153, 10.00204, 2062, 2062, 0
110.001066, 9.997913, 1854, 1854, 0
120.001072, 10.000006, 2225, 2225, 0
130.001007, 9.999935, 2310, 2310, 0
140.002296, 10.001289, 1994, 1994, 0
150.005046, 10.00275, 1748, 1748, 0
160.001268, 9.996222, 2438, 2438, 0
170.001006, 9.999738, 2285, 2285, 0
180.002013, 10.001007, 1934, 1934, 0
190.002008, 9.999995, 2475, 2475, 0
200.002104, 10.000096, 2381, 2381, 0
210.001028, 9.998924, 2455, 2455, 0
220.002123, 10.001095, 2191, 2191, 0
230.001032, 9.998909, 2530, 2530, 0
240.00218, 10.001148, 2355, 2355, 0
250.001113, 9.998933, 2293, 2293, 0
260.001012, 9.999899, 2687, 2687, 0
270.002036, 10.001024, 2639, 2639, 0
280.002166, 10.00013, 2092, 2092, 0
290.005139, 10.002973, 2297, 2297, 0
300.001096, 9.995957, 2651, 2651, 0
310.001233, 10.000137, 2669, 2669, 0
320.001063, 9.99983, 2365, 2365, 0
330.002009, 10.000946, 2738, 2738, 0
340.002069, 10.00006, 2891, 2891, 0
350.001168, 9.999099, 2104, 2104, 0
360.001061, 9.999893, 2786, 2786, 0
370.001175, 10.000114, 2638, 2638, 0
380.001092, 9.999917, 2443, 2443, 0
390.001098, 10.000006, 2715, 2715, 0
400.00101, 9.999912, 3093, 3093, 0
410.002011, 10.001001, 2974, 2974, 0
420.002014, 10.000003, 2564, 2564, 0
430.002013, 9.999999, 2802, 2802, 0
440.002257, 10.000244, 2937, 2937, 0
450.004067, 10.00181, 2241, 2241, 0
460.001097, 9.99703, 2970, 2970, 0
470.001137, 10.00004, 3295, 3295, 0
480.001137, 10.0, 3047, 3047, 0
490.001006, 9.999869, 2455, 2455, 0
500.002488, 10.001482, 3240, 3240, 0
510.00109, 9.998602, 3211, 3211, 0
520.001012, 9.999922, 2758, 2758, 0
530.002013, 10.001001, 3215, 3215, 0
540.00201, 9.999997, 3352, 3352, 0
550.002074, 10.000064, 2914, 2914, 0
560.001254, 9.99918, 3427, 3427, 0
570.005012, 10.003758, 3813, 3813, 0
580.002205, 9.997193, 3226, 3226, 0
590.001038, 9.998833, 3170, 3170, 0
600.001033, 9.999995, 3668, 3668, 0
601.031026, 1.029993, 386, 386, 0
