elapsed, window, total, successful, failed
10.00047, 10.00047, 11448, 11448, 0
20.001597, 10.001127, 11445, 11445, 0
30.001552, 9.999955, 9357, 9357, 0
40.001475, 9.999923, 8275, 8275, 0
50.001517, 10.000042, 11558, 11558, 0
60.001537, 10.00002, 11484, 11484, 0
70.00157, 10.000033, 6054, 6054, 0
80.009692, 10.008122, 11314, 11314, 0
90.001607, 9.991915, 11507, 11507, 0
100.001635, 10.000028, 4891, 4891, 0
110.001549, 9.999914, 11407, 11407, 0
120.001475, 9.999926, 11377, 11377, 0
130.00155, 10.000075, 6220, 6220, 0
140.009545, 10.007995, 7451, 7451, 0
150.001475, 9.99193, 11325, 11325, 0
160.00151, 10.000035, 7754, 7754, 0
170.009452, 10.007942, 5707, 5707, 0
180.001694, 9.992242, 11190, 11190, 0
190.009772, 10.008078, 8670, 8670, 0
200.001459, 9.991687, 2912, 2912, 0
210.001557, 10.000098, 11161, 11161, 0
220.001513, 9.999956, 9785, 9785, 0
230.00146, 9.999947, 2488, 2488, 0
240.001468, 10.000008, 10542, 10542, 0
250.001661, 10.000193, 9692, 9692, 0
260.001941, 10.00028, 3932, 3932, 0
270.001484, 9.999543, 7440, 7440, 0
280.001509, 10.000025, 10207, 10207, 0
290.00214, 10.000631, 7426, 7426, 0
300.00451, 10.00237, 6516, 6516, 0
310.001572, 9.997062, 11583, 11583, 0
320.001469, 9.999897, 6771, 6771, 0
330.00148, 10.000011, 4986, 4986, 0
340.001447, 9.999967, 10978, 10978, 0
350.001452, 10.000005, 8616, 8616, 0
360.001465, 10.000013, 5905, 5905, 0
370.001466, 10.000001, 11300, 11300, 0
380.001582, 10.000116, 9885, 9885, 0
390.001517, 9.999935, 5707, 5707, 0
400.001454, 9.999937, 8371, 8371, 0
410.001543, 10.000089, 9939, 9939, 0
420.001509, 9.999966, 7853, 7853, 0
430.009616, 10.008107, 5563, 5563, 0
440.001447, 9.991831, 10645, 10645, 0
450.001453, 10.000006, 8036, 8036, 0
460.001679, 10.000226, 5161, 5161, 0
470.001453, 9.999774, 9842, 9842, 0
480.001656, 10.000203, 8536, 8536, 0
490.001526, 9.99987, 6076, 6076, 0
500.001519, 9.999993, 8006, 8006, 0
510.001546, 10.000027, 8779, 8779, 0
520.001494, 9.999948, 7924, 7924, 0
530.001456, 9.999962, 6289, 6289, 0
540.001464, 10.000008, 9251, 9251, 0
550.001502, 10.000038, 9964, 9964, 0
560.001474, 9.999972, 4060, 4060, 0
570.001451, 9.999977, 10146, 10146, 0
580.001476, 10.000025, 10349, 10349, 0
590.001463, 9.999987, 6939, 6939, 0
600.001451, 9.999988, 11086, 11086, 0
601.043352, 1.041901, 837, 837, 0
