elapsed, window, total, successful, failed
10.001137, 10.001137, 6074, 6074, 0
20.000817, 9.99968, 5179, 5179, 0
30.001893, 10.001076, 4822, 4822, 0
40.001879, 9.999986, 2684, 2684, 0
50.002074, 10.000195, 4856, 4856, 0
60.002325, 10.000251, 4795, 4795, 0
70.000844, 9.998519, 3587, 3587, 0
80.001872, 10.001028, 2247, 2247, 0
90.001956, 10.000084, 4530, 4530, 0
100.006156, 10.0042, 3842, 3842, 0
110.000789, 9.994633, 3175, 3175, 0
120.001905, 10.001116, 3523, 3523, 0
130.00226, 10.000355, 4363, 4363, 0
140.00107, 9.99881, 3950, 3950, 0
150.000813, 9.999743, 3089, 3089, 0
160.001818, 10.001005, 4485, 4485, 0
170.001864, 10.000046, 3827, 3827, 0
180.001855, 9.999991, 3644, 3644, 0
190.002378, 10.000523, 4233, 4233, 0
200.001316, 9.998938, 3792, 3792, 0
210.00084, 9.999524, 3009, 3009, 0
220.002086, 10.001246, 3579, 3579, 0
230.001014, 9.998928, 3991, 3991, 0
240.002159, 10.001145, 3738, 3738, 0
250.000906, 9.998747, 4030, 4030, 0
260.006917, 10.006011, 4171, 4171, 0
270.001789, 9.994872, 3643, 3643, 0
280.001907, 10.000118, 4094, 4094, 0
290.002011, 10.000104, 4097, 4097, 0
300.002167, 10.000156, 3584, 3584, 0
310.001981, 9.999814, 4185, 4185, 0
320.001849, 9.999868, 4252, 4252, 0
330.001847, 9.999998, 3503, 3503, 0
340.002134, 10.000287, 3673, 3673, 0
350.002143, 10.000009, 4184, 4184, 0
360.000845, 9.998702, 4294, 4294, 0
370.001794, 10.000949, 3734, 3734, 0
380.001989, 10.000195, 4248, 4248, 0
390.001852, 9.999863, 3846, 3846, 0
400.001888, 10.000036, 3372, 3372, 0
410.001895, 10.000007, 4358, 4358, 0
420.00688, 10.004985, 4251, 4251, 0
430.002031, 9.995151, 3879, 3879, 0
440.001783, 9.999752, 4106, 4106, 0
450.001871, 10.000088, 4285, 4285, 0
460.006846, 10.004975, 3717, 3717, 0
470.001904, 9.995058, 3707, 3707, 0
480.001828, 9.999924, 4185, 4185, 0
490.001786, 9.999958, 3716, 3716, 0
500.002034, 10.000248, 3386, 3386, 0
510.002337, 10.000303, 4102, 4102, 0
520.00089, 9.998553, 3849, 3849, 0
530.007025, 10.006135, 3846, 3846, 0
540.001788, 9.994763, 4195, 4195, 0
550.002316, 10.000528, 3856, 3856, 0
560.000871, 9.998555, 3542, 3542, 0
570.002137, 10.001266, 3630, 3630, 0
580.001033, 9.998896, 3933, 3933, 0
590.006992, 10.005959, 3412, 3412, 0
600.001785, 9.994793, 4182, 4182, 0
601.107262, 1.105477, 463, 463, 0
