elapsed, window, total, successful, failed
10.001502, 10.001502, 8886, 8886, 0
20.001301, 9.999799, 11580, 11580, 0
30.010154, 10.008853, 11240, 11240, 0
40.00183, 9.991676, 6194, 6194, 0
50.00274, 10.00091, 11426, 11426, 0
60.002398, 9.999658, 11349, 11349, 0
70.00624, 10.003842, 5989, 5989, 0
80.001281, 9.995041, 11052, 11052, 0
90.00146, 10.000179, 11618, 11618, 0
100.001282, 9.999822, 7807, 7807, 0
110.001675, 10.000393, 8321, 8321, 0
120.001202, 9.999527, 11207, 11207, 0
130.00161, 10.000408, 10015, 10015, 0
140.002543, 10.000933, 3206, 3206, 0
150.001228, 9.998685, 10906, 10906, 0
160.001625, 10.000397, 9687, 9687, 0
170.001201, 9.999576, 3419, 3419, 0
180.001162, 9.999961, 11338, 11338, 0
190.001171, 10.000009, 10308, 10308, 0
200.001508, 10.000337, 4506, 4506, 0
210.00119, 9.999682, 8312, 8312, 0
220.002361, 10.001171, 11266, 11266, 0
230.001195, 9.998834, 4711, 4711, 0
240.001238, 10.000043, 7124, 7124, 0
250.001558, 10.00032, 11446, 11446, 0
260.001162, 9.999604, 5735, 5735, 0
270.001286, 10.000124, 4168, 4168, 0
280.001303, 10.000017, 11361, 11361, 0
290.001291, 9.999988, 8447, 8447, 0
300.001225, 9.999934, 4767, 4767, 0
310.001582, 10.000357, 11130, 11130, 0
320.001161, 9.999579, 10567, 10567, 0
330.001152, 9.999991, 2531, 2531, 0
340.001721, 10.000569, 10374, 10374, 0
350.001351, 9.99963, 10778, 10778, 0
360.001164, 9.999813, 7760, 7760, 0
370.001517, 10.000353, 7549, 7549, 0
380.001401, 9.999884, 10693, 10693, 0
390.001153, 9.999752, 7792, 7792, 0
400.00145, 10.000297, 5737, 5737, 0
410.001221, 9.999771, 10416, 10416, 0
420.001242, 10.000021, 8921, 8921, 0
430.001306, 10.000064, 3790, 3790, 0
440.001189, 9.999883, 10591, 10591, 0
450.001488, 10.000299, 8965, 8965, 0
460.001455, 9.999967, 6383, 6383, 0
470.00138, 9.999925, 7780, 7780, 0
480.001158, 9.999778, 9131, 9131, 0
490.001377, 10.000219, 9152, 9152, 0
500.001196, 9.999819, 5553, 5553, 0
510.001189, 9.999993, 9908, 9908, 0
520.001339, 10.00015, 8803, 8803, 0
530.001255, 9.999916, 4879, 4879, 0
540.001202, 9.999947, 9693, 9693, 0
550.002145, 10.000943, 9087, 9087, 0
560.001199, 9.999054, 5309, 5309, 0
570.001244, 10.000045, 8872, 8872, 0
580.00163, 10.000386, 9138, 9138, 0
590.001477, 9.999847, 8967, 8967, 0
600.001188, 9.999711, 7850, 7850, 0
601.044762, 1.043574, 1129, 1129, 0
