elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.001219, 10.001219, 3341, 4694, 30542.2, 28057, 54429, 80294, 245748, 247375, 0
20.001291, 10.000072, 3155, 4075, 31956.8, 30502, 55167, 67414, 84985, 89677, 0
30.001217, 9.999926, 2974, 3496, 32646.6, 30281, 58245, 73548, 277228, 658897, 0
40.001212, 9.999995, 1444, 3150, 69500.4, 22703, 158940, 1245169, 2354270, 2447632, 0
50.001374, 10.000162, 3011, 4930, 33211.9, 31433, 57799, 74042, 97379, 119674, 0
60.009291, 10.007917, 3022, 4296, 32343.1, 31078, 54267, 65750, 84723, 110002, 0
70.001416, 9.992125, 1466, 3893, 59506.4, 27017, 69709, 1151587, 1808928, 1826843, 0
80.001463, 10.000047, 3010, 4645, 33093.5, 32272, 54453, 68793, 93409, 104393, 0
90.001237, 9.999774, 3060, 5614, 32907.1, 31057, 57429, 72672, 88089, 113088, 0
100.001869, 10.000632, 1713, 3412, 53978.5, 24352, 70096, 1071642, 1818473, 1898276, 0
110.00117, 9.999301, 2769, 3814, 33558.3, 28120, 61969, 97294, 1118434, 1277951, 0
120.00123, 10.00006, 3154, 4949, 31861.1, 29753, 55734, 75206, 152329, 220139, 0
130.001156, 9.999926, 1960, 3275, 51415.9, 25116, 81197, 880616, 1354941, 1405052, 0
140.001149, 9.999993, 2871, 4165, 35409.6, 30044, 59409, 89612, 861507, 916523, 0
150.001344, 10.000195, 3207, 5202, 31821.9, 29852, 54983, 69286, 92865, 124456, 0
160.001374, 10.00003, 2093, 3705, 52440.4, 27535, 65841, 877509, 2088114, 2503198, 0
170.001137, 9.999763, 2823, 3894, 33862.7, 27543, 53775, 209932, 654531, 715511, 0
180.001131, 9.999994, 3348, 5291, 31361.8, 29510, 53077, 72590, 148073, 180204, 0
190.001189, 10.000058, 1948, 3362, 45449.9, 24736, 62484, 877541, 1198549, 1537899, 0
200.001699, 10.00051, 2986, 3362, 34940.0, 28746, 53760, 212707, 794234, 957927, 0
210.001345, 9.999646, 3233, 4805, 31081.5, 29941, 50430, 67787, 111112, 129588, 0
220.001194, 9.999849, 2659, 4024, 34844.0, 27424, 54378, 232351, 911212, 1028253, 0
