elapsed, window, total, successful, failed
10.001244, 10.001244, 10868, 10868, 0
20.001208, 9.999964, 13880, 13880, 0
30.001338, 10.00013, 12910, 12910, 0
40.002319, 10.000981, 8360, 8360, 0
50.001316, 9.998997, 12386, 12386, 0
60.001178, 9.999862, 12671, 12671, 0
70.001184, 10.000006, 8543, 8543, 0
80.001304, 10.00012, 11048, 11048, 0
90.001444, 10.00014, 11519, 11519, 0
100.001242, 9.999798, 8275, 8275, 0
110.006412, 10.00517, 9339, 9339, 0
120.001276, 9.994864, 11663, 11663, 0
130.0012, 9.999924, 9841, 9841, 0
140.002087, 10.000887, 8579, 8579, 0
150.000201, 9.998114, 11396, 11396, 0
160.01096, 10.010759, 10280, 10280, 0
170.001198, 9.990238, 8085, 8085, 0
180.001212, 10.000014, 11354, 11354, 0
190.001232, 10.00002, 10682, 10682, 0
200.001354, 10.000122, 6645, 6645, 0
210.001793, 10.000439, 11152, 11152, 0
220.001241, 9.999448, 11052, 11052, 0
230.002564, 10.001323, 8670, 8670, 0
240.003143, 10.000579, 10629, 10629, 0
250.000426, 9.997283, 10706, 10706, 0
260.00191, 10.001484, 8679, 8679, 0
270.001756, 9.999846, 10067, 10067, 0
280.001533, 9.999777, 10655, 10655, 0
290.002102, 10.000569, 8152, 8152, 0
300.001581, 9.999479, 10034, 10034, 0
310.002744, 10.001163, 10690, 10690, 0
320.009388, 10.006644, 8565, 8565, 0
330.001418, 9.99203, 9006, 9006, 0
340.00127, 9.999852, 10349, 10349, 0
350.002037, 10.000767, 9986, 9986, 0
360.000297, 9.99826, 9681, 9681, 0
370.00699, 10.006693, 10100, 10100, 0
380.001312, 9.994322, 9779, 9779, 0
390.001747, 10.000435, 9120, 9120, 0
400.001281, 9.999534, 10226, 10226, 0
410.003095, 10.001814, 10019, 10019, 0
420.002607, 9.999512, 9366, 9366, 0
430.001283, 9.998676, 9839, 9839, 0
440.003252, 10.001969, 10208, 10208, 0
450.002146, 9.998894, 10012, 10012, 0
460.000859, 9.998713, 9463, 9463, 0
470.001491, 10.000632, 8771, 8771, 0
480.001484, 9.999993, 8698, 8698, 0
490.001516, 10.000032, 10109, 10109, 0
500.006212, 10.004696, 9414, 9414, 0
510.002093, 9.995881, 9548, 9548, 0
520.000884, 9.998791, 9683, 9683, 0
530.001817, 10.000933, 10585, 10585, 0
540.001488, 9.999671, 9204, 9204, 0
550.003935, 10.002447, 10068, 10068, 0
560.00219, 9.998255, 9976, 9976, 0
570.001601, 9.999411, 9711, 9711, 0
580.001311, 9.99971, 9948, 9948, 0
590.001907, 10.000596, 9459, 9459, 0
600.0019, 9.999993, 9609, 9609, 0
601.026661, 1.024761, 1097, 1097, 0
