elapsed, window, total, successful, failed
10.001337, 10.001337, 12854, 12854, 0
20.001125, 9.999788, 12373, 12373, 0
30.001048, 9.999923, 12777, 12777, 0
40.001035, 9.999987, 6036, 6036, 0
50.001058, 10.000023, 12824, 12824, 0
60.001084, 10.000026, 12676, 12676, 0
70.001053, 9.999969, 7125, 7125, 0
80.001052, 9.999999, 12455, 12455, 0
90.001146, 10.000094, 11912, 11912, 0
100.00105, 9.999904, 6516, 6516, 0
110.00124, 10.00019, 11721, 11721, 0
120.001856, 10.000616, 12613, 12613, 0
130.001068, 9.999212, 7868, 7868, 0
140.001222, 10.000154, 9636, 9636, 0
150.001142, 9.99992, 12292, 12292, 0
160.001283, 10.000141, 9342, 9342, 0
170.001342, 10.000059, 8841, 8841, 0
180.001929, 10.000587, 11734, 11734, 0
190.001292, 9.999363, 9458, 9458, 0
200.00214, 10.000848, 7775, 7775, 0
210.001089, 9.998949, 11167, 11167, 0
220.001645, 10.000556, 8035, 8035, 0
230.00197, 10.000325, 8812, 8812, 0
240.001111, 9.999141, 10525, 10525, 0
250.00149, 10.000379, 7487, 7487, 0
260.002211, 10.000721, 8082, 8082, 0
270.001227, 9.999016, 10142, 10142, 0
280.001949, 10.000722, 8836, 8836, 0
290.00247, 10.000521, 7384, 7384, 0
300.001275, 9.998805, 9889, 9889, 0
310.00172, 10.000445, 9538, 9538, 0
320.001713, 9.999993, 7289, 7289, 0
330.00153, 9.999817, 9392, 9392, 0
340.001708, 10.000178, 7901, 7901, 0
350.001606, 9.999898, 7130, 7130, 0
360.002573, 10.000967, 8427, 8427, 0
370.002261, 9.999688, 7883, 7883, 0
380.004008, 10.001747, 6916, 6916, 0
390.002445, 9.998437, 7371, 7371, 0
400.003176, 10.000731, 6973, 6973, 0
410.002421, 9.999245, 7020, 7020, 0
420.001361, 9.99894, 8235, 8235, 0
430.002446, 10.001085, 7358, 7358, 0
440.003949, 10.001503, 7066, 7066, 0
450.003272, 9.999323, 7265, 7265, 0
460.00432, 10.001048, 6568, 6568, 0
470.004671, 10.000351, 6965, 6965, 0
480.003632, 9.998961, 7144, 7144, 0
490.003613, 9.999981, 6874, 6874, 0
500.005522, 10.001909, 6559, 6559, 0
510.002693, 9.997171, 7192, 7192, 0
520.0054, 10.002707, 6881, 6881, 0
530.001944, 9.996544, 6518, 6518, 0
540.001529, 9.999585, 6711, 6711, 0
550.001894, 10.000365, 6081, 6081, 0
560.002474, 10.00058, 6529, 6529, 0
570.002665, 10.000191, 6425, 6425, 0
580.004991, 10.002326, 6136, 6136, 0
590.002747, 9.997756, 6457, 6457, 0
600.007986, 10.005239, 5908, 5908, 0
601.088903, 1.080917, 700, 700, 0
