elapsed, window, total, successful, failed
10.001628, 10.001628, 13394, 13394, 0
20.008001, 10.006373, 15327, 15327, 0
30.001196, 9.993195, 14825, 14825, 0
40.001322, 10.000126, 6728, 6728, 0
50.001484, 10.000162, 14358, 14358, 0
60.003783, 10.002299, 13878, 13878, 0
70.00125, 9.997467, 6402, 6402, 0
80.00787, 10.00662, 12598, 12598, 0
90.001817, 9.993947, 13754, 13754, 0
100.00136, 9.999543, 9051, 9051, 0
110.001382, 10.000022, 12011, 12011, 0
120.001448, 10.000066, 13152, 13152, 0
130.001198, 9.99975, 10046, 10046, 0
140.00135, 10.000152, 11308, 11308, 0
150.00164, 10.00029, 12742, 12742, 0
160.002359, 10.000719, 10365, 10365, 0
170.002443, 10.000084, 11913, 11913, 0
180.001418, 9.998975, 13141, 13141, 0
190.007929, 10.006511, 10758, 10758, 0
200.001753, 9.993824, 10927, 10927, 0
210.003814, 10.002061, 11664, 11664, 0
220.00172, 9.997906, 11172, 11172, 0
230.003926, 10.002206, 10331, 10331, 0
240.002312, 9.998386, 11782, 11782, 0
250.001876, 9.999564, 10870, 10870, 0
260.008556, 10.00668, 10386, 10386, 0
270.003912, 9.995356, 10937, 10937, 0
280.001406, 9.997494, 11126, 11126, 0
290.001671, 10.000265, 10623, 10623, 0
300.001331, 9.99966, 11889, 11889, 0
301.28091, 1.279579, 1630, 1630, 0
