elapsed, window, total, successful, failed
10.000233, 10.000233, 1227, 1227, 0
20.001211, 10.000978, 2017, 2017, 0
30.001314, 10.000103, 1992, 1992, 0
40.004237, 10.002923, 1500, 1500, 0
50.001254, 9.997017, 1793, 1793, 0
60.001209, 9.999955, 2103, 2103, 0
70.001261, 10.000052, 2028, 2028, 0
80.001289, 10.000028, 1823, 1823, 0
90.003385, 10.002096, 2134, 2134, 0
100.001208, 9.997823, 2109, 2109, 0
110.00131, 10.000102, 1803, 1803, 0
120.001414, 10.000104, 2233, 2233, 0
130.001226, 9.999812, 2341, 2341, 0
140.001216, 9.99999, 2160, 2160, 0
150.001296, 10.00008, 1540, 1540, 0
160.0012, 9.999904, 2287, 2287, 0
170.001293, 10.000093, 2390, 2390, 0
180.001217, 9.999924, 2047, 2047, 0
190.001392, 10.000175, 2296, 2296, 0
200.001281, 9.999889, 2538, 2538, 0
210.00129, 10.000009, 2439, 2439, 0
220.001392, 10.000102, 2181, 2181, 0
230.001268, 9.999876, 2540, 2540, 0
240.00121, 9.999942, 2473, 2473, 0
250.001213, 10.000003, 2154, 2154, 0
260.00122, 10.000007, 2678, 2678, 0
270.001213, 9.999993, 2632, 2632, 0
280.001205, 9.999992, 2512, 2512, 0
290.001207, 10.000002, 1911, 1911, 0
300.001212, 10.000005, 2566, 2566, 0
310.001211, 9.999999, 2666, 2666, 0
320.001315, 10.000104, 2134, 2134, 0
330.00127, 9.999955, 2678, 2678, 0
340.001319, 10.000049, 2817, 2817, 0
350.001271, 9.999952, 2435, 2435, 0
360.00133, 10.000059, 2369, 2369, 0
370.001239, 9.999909, 2742, 2742, 0
380.001211, 9.999972, 2391, 2391, 0
390.001567, 10.000356, 2636, 2636, 0
400.004319, 10.002752, 3066, 3066, 0
410.001291, 9.996972, 2955, 2955, 0
420.001726, 10.000435, 2972, 2972, 0
430.001232, 9.999506, 2994, 2994, 0
440.001293, 10.000061, 2995, 2995, 0
450.001211, 9.999918, 2876, 2876, 0
460.001803, 10.000592, 2435, 2435, 0
470.001264, 9.999461, 3036, 3036, 0
480.001339, 10.000075, 3205, 3205, 0
490.001343, 10.000004, 2576, 2576, 0
500.001326, 9.999983, 3427, 3427, 0
510.001247, 9.999921, 3348, 3348, 0
520.001585, 10.000338, 2691, 2691, 0
530.004382, 10.002797, 3305, 3305, 0
540.00136, 9.996978, 3079, 3079, 0
550.001301, 9.999941, 3085, 3085, 0
560.001273, 9.999972, 2961, 2961, 0
570.001803, 10.00053, 3500, 3500, 0
580.001404, 9.999601, 3384, 3384, 0
590.001611, 10.000207, 3006, 3006, 0
600.001265, 9.999654, 3412, 3412, 0
601.031893, 1.030628, 398, 398, 0
