elapsed, window, total, successful, failed
10.00122, 10.00122, 14841, 14841, 0
20.001211, 9.999991, 15080, 15080, 0
30.001373, 10.000162, 14224, 14224, 0
40.001247, 9.999874, 10021, 10021, 0
50.002088, 10.000841, 14221, 14221, 0
60.000539, 9.998451, 13905, 13905, 0
70.005217, 10.004678, 9568, 9568, 0
80.009034, 10.003817, 12787, 12787, 0
90.001414, 9.99238, 13002, 13002, 0
100.002485, 10.001071, 10135, 10135, 0
110.001516, 9.999031, 11875, 11875, 0
120.009015, 10.007499, 12240, 12240, 0
130.001354, 9.992339, 11571, 11571, 0
140.005037, 10.003683, 12004, 12004, 0
150.009334, 10.004297, 11914, 11914, 0
160.004989, 9.995655, 11958, 11958, 0
170.001426, 9.996437, 10225, 10225, 0
180.009134, 10.007708, 12354, 12354, 0
190.000387, 9.991253, 11752, 11752, 0
200.001276, 10.000889, 9788, 9788, 0
210.009094, 10.007818, 10734, 10734, 0
220.001806, 9.992712, 11747, 11747, 0
230.001521, 9.999715, 10271, 10271, 0
240.001958, 10.000437, 10605, 10605, 0
250.001672, 9.999714, 11409, 11409, 0
260.001428, 9.999756, 11086, 11086, 0
270.001368, 9.99994, 9745, 9745, 0
280.001749, 10.000381, 10053, 10053, 0
290.001493, 9.999744, 10468, 10468, 0
300.001463, 9.99997, 10196, 10196, 0
310.001452, 9.999989, 11119, 11119, 0
320.001354, 9.999902, 11237, 11237, 0
330.002989, 10.001635, 10930, 10930, 0
340.002556, 9.999567, 10400, 10400, 0
350.001646, 9.99909, 10019, 10019, 0
360.003407, 10.001761, 10632, 10632, 0
370.003338, 9.999931, 10188, 10188, 0
380.006657, 10.003319, 10628, 10628, 0
390.002711, 9.996054, 10326, 10326, 0
400.002302, 9.999591, 9001, 9001, 0
410.001598, 9.999296, 9886, 9886, 0
420.001585, 9.999987, 9596, 9596, 0
430.001398, 9.999813, 9181, 9181, 0
440.002208, 10.00081, 9516, 9516, 0
450.001373, 9.999165, 10325, 10325, 0
460.001451, 10.000078, 9684, 9684, 0
470.001678, 10.000227, 10047, 10047, 0
480.001453, 9.999775, 9766, 9766, 0
490.001538, 10.000085, 10099, 10099, 0
500.001441, 9.999903, 9808, 9808, 0
510.001758, 10.000317, 10428, 10428, 0
520.001968, 10.00021, 9181, 9181, 0
530.002065, 10.000097, 9515, 9515, 0
540.003221, 10.001156, 9975, 9975, 0
550.001327, 9.998106, 10136, 10136, 0
560.001495, 10.000168, 9853, 9853, 0
570.00127, 9.999775, 9602, 9602, 0
580.002249, 10.000979, 9889, 9889, 0
590.001454, 9.999205, 10071, 10071, 0
600.001354, 9.9999, 9556, 9556, 0
601.025108, 1.023754, 1161, 1161, 0
