elapsed, window, total, successful, failed
10.001479, 10.001479, 11986, 11986, 0
20.001428, 9.999949, 11910, 11910, 0
30.001306, 9.999878, 11139, 11139, 0
40.00441, 10.003104, 5648, 5648, 0
50.001279, 9.996869, 11006, 11006, 0
60.001418, 10.000139, 11567, 11567, 0
70.001453, 10.000035, 6887, 6887, 0
80.001289, 9.999836, 11546, 11546, 0
90.001418, 10.000129, 11731, 11731, 0
100.001636, 10.000218, 7015, 7015, 0
110.001457, 9.999821, 10178, 10178, 0
120.012575, 10.011118, 10648, 10648, 0
130.00159, 9.989015, 7617, 7617, 0
140.001292, 9.999702, 10405, 10405, 0
150.001321, 10.000029, 10862, 10862, 0
160.001271, 9.99995, 8929, 8929, 0
170.001435, 10.000164, 9249, 9249, 0
180.001415, 9.99998, 10646, 10646, 0
190.001406, 9.999991, 9270, 9270, 0
200.001346, 9.99994, 8723, 8723, 0
210.00131, 9.999964, 10538, 10538, 0
220.001467, 10.000157, 10585, 10585, 0
230.004443, 10.002976, 9798, 9798, 0
240.001259, 9.996816, 11087, 11087, 0
250.001268, 10.000009, 9143, 9143, 0
260.001275, 10.000007, 9876, 9876, 0
270.001629, 10.000354, 10959, 10959, 0
280.001483, 9.999854, 10072, 10072, 0
290.0014, 9.999917, 8295, 8295, 0
300.001419, 10.000019, 10093, 10093, 0
310.001452, 10.000033, 10737, 10737, 0
320.001659, 10.000207, 8395, 8395, 0
330.00135, 9.999691, 10885, 10885, 0
340.001463, 10.000113, 10417, 10417, 0
350.001332, 9.999869, 9134, 9134, 0
360.001382, 10.00005, 8872, 8872, 0
370.001412, 10.00003, 11325, 11325, 0
380.001502, 10.00009, 9446, 9446, 0
390.0014, 9.999898, 10141, 10141, 0
400.001304, 9.999904, 10725, 10725, 0
410.001417, 10.000113, 8520, 8520, 0
420.005423, 10.004006, 10153, 10153, 0
430.001342, 9.995919, 10837, 10837, 0
440.001313, 9.999971, 10352, 10352, 0
450.001312, 9.999999, 9532, 9532, 0
460.001352, 10.00004, 11472, 11472, 0
470.004274, 10.002922, 10178, 10178, 0
480.001415, 9.997141, 10358, 10358, 0
490.001485, 10.00007, 9850, 9850, 0
500.001398, 9.999913, 9859, 9859, 0
510.001264, 9.999866, 10241, 10241, 0
520.001363, 10.000099, 10885, 10885, 0
530.001295, 9.999932, 9754, 9754, 0
540.004767, 10.003472, 9746, 9746, 0
550.001292, 9.996525, 8637, 8637, 0
560.001335, 10.000043, 9515, 9515, 0
570.001428, 10.000093, 11270, 11270, 0
580.004393, 10.002965, 10632, 10632, 0
590.001344, 9.996951, 9217, 9217, 0
600.016727, 10.015383, 11191, 11191, 0
601.024399, 1.007672, 1367, 1367, 0
