elapsed, window, total, successful, failed
10.001179, 10.001179, 8972, 8972, 0
20.000971, 9.999792, 11584, 11584, 0
30.001937, 10.000966, 11167, 11167, 0
40.01183, 10.009893, 6313, 6313, 0
50.001841, 9.990011, 10781, 10781, 0
60.001888, 10.000047, 11118, 11118, 0
70.002179, 10.000291, 4593, 4593, 0
80.000796, 9.998617, 10805, 10805, 0
90.001797, 10.001001, 10975, 10975, 0
100.001807, 10.00001, 7071, 7071, 0
110.001819, 10.000012, 8826, 8826, 0
120.001796, 9.999977, 11109, 11109, 0
130.001812, 10.000016, 9107, 9107, 0
140.001807, 9.999995, 5499, 5499, 0
150.001813, 10.000006, 11057, 11057, 0
160.001851, 10.000038, 10678, 10678, 0
170.001878, 10.000027, 3532, 3532, 0
180.001877, 9.999999, 10925, 10925, 0
190.001856, 9.999979, 10076, 10076, 0
200.001905, 10.000049, 5335, 5335, 0
210.001808, 9.999903, 10539, 10539, 0
220.001852, 10.000044, 10550, 10550, 0
230.001845, 9.999993, 7380, 7380, 0
240.001888, 10.000043, 7183, 7183, 0
250.001831, 9.999943, 10710, 10710, 0
260.001798, 9.999967, 8500, 8500, 0
270.001981, 10.000183, 4638, 4638, 0
280.001927, 9.999946, 10434, 10434, 0
290.001865, 9.999938, 8436, 8436, 0
300.001904, 10.000039, 5144, 5144, 0
310.0018, 9.999896, 10703, 10703, 0
320.001867, 10.000067, 7912, 7912, 0
330.001806, 9.999939, 6451, 6451, 0
340.001799, 9.999993, 8991, 8991, 0
350.001996, 10.000197, 9139, 9139, 0
360.001996, 10.0, 7252, 7252, 0
370.001834, 9.999838, 6571, 6571, 0
380.001817, 9.999983, 10337, 10337, 0
390.001843, 10.000026, 9166, 9166, 0
400.00208, 10.000237, 5297, 5297, 0
410.002027, 9.999947, 9824, 9824, 0
420.001918, 9.999891, 9233, 9233, 0
430.001806, 9.999888, 4119, 4119, 0
440.002115, 10.000309, 9638, 9638, 0
450.0018, 9.999685, 8659, 8659, 0
460.001803, 10.000003, 6497, 6497, 0
470.001844, 10.000041, 8675, 8675, 0
480.001885, 10.000041, 9176, 9176, 0
490.001799, 9.999914, 8349, 8349, 0
500.001986, 10.000187, 6642, 6642, 0
510.001795, 9.999809, 9105, 9105, 0
520.001914, 10.000119, 11012, 11012, 0
530.001797, 9.999883, 3902, 3902, 0
540.001801, 10.000004, 9645, 9645, 0
550.002152, 10.000351, 10181, 10181, 0
560.000799, 9.998647, 6325, 6325, 0
570.00183, 10.001031, 9405, 9405, 0
580.001858, 10.000028, 8584, 8584, 0
590.0019, 10.000042, 7171, 7171, 0
600.001859, 9.999959, 8007, 8007, 0
601.068885, 1.067026, 1127, 1127, 0
