elapsed, window, total, successful, failed
10.000278, 10.000278, 12837, 12837, 0
20.009247, 10.008969, 13566, 13566, 0
30.001251, 9.992004, 12695, 12695, 0
40.001316, 10.000065, 8649, 8649, 0
50.001462, 10.000146, 12730, 12730, 0
60.001247, 9.999785, 12732, 12732, 0
70.001369, 10.000122, 9064, 9064, 0
80.00212, 10.000751, 12691, 12691, 0
90.000406, 9.998286, 12415, 12415, 0
100.001383, 10.000977, 10242, 10242, 0
110.001236, 9.999853, 10897, 10897, 0
120.00161, 10.000374, 11984, 11984, 0
130.001517, 9.999907, 11745, 11745, 0
140.001293, 9.999776, 10841, 10841, 0
150.001689, 10.000396, 11859, 11859, 0
160.0093, 10.007611, 11314, 11314, 0
170.009482, 10.000182, 9674, 9674, 0
180.001804, 9.992322, 11352, 11352, 0
190.001436, 9.999632, 11586, 11586, 0
200.004403, 10.002967, 10393, 10393, 0
210.002193, 9.99779, 9880, 9880, 0
220.001254, 9.999061, 10923, 10923, 0
230.001301, 10.000047, 9758, 9758, 0
240.001301, 10.0, 10405, 10405, 0
250.00512, 10.003819, 11074, 11074, 0
260.001306, 9.996186, 10266, 10266, 0
270.006039, 10.004733, 9339, 9339, 0
280.001358, 9.995319, 10521, 10521, 0
290.002567, 10.001209, 10122, 10122, 0
300.002429, 9.999862, 9485, 9485, 0
310.002596, 10.000167, 9493, 9493, 0
320.001625, 9.999029, 10969, 10969, 0
330.002375, 10.00075, 10743, 10743, 0
340.00338, 10.001005, 10335, 10335, 0
350.002878, 9.999498, 10739, 10739, 0
360.002236, 9.999358, 10672, 10672, 0
370.002456, 10.00022, 10028, 10028, 0
380.001632, 9.999176, 10636, 10636, 0
390.001343, 9.999711, 10625, 10625, 0
400.0013, 9.999957, 10350, 10350, 0
410.001356, 10.000056, 11139, 11139, 0
420.001723, 10.000367, 10857, 10857, 0
430.002625, 10.000902, 10314, 10314, 0
440.001359, 9.998734, 10327, 10327, 0
450.001917, 10.000558, 10407, 10407, 0
460.002171, 10.000254, 10353, 10353, 0
470.003943, 10.001772, 10313, 10313, 0
480.003106, 9.999163, 10584, 10584, 0
490.000543, 9.997437, 9960, 9960, 0
500.001318, 10.000775, 9857, 9857, 0
510.001784, 10.000466, 9868, 9868, 0
520.001789, 10.000005, 10430, 10430, 0
530.001911, 10.000122, 9922, 9922, 0
540.001575, 9.999664, 9904, 9904, 0
550.00141, 9.999835, 10282, 10282, 0
560.001357, 9.999947, 10105, 10105, 0
570.001906, 10.000549, 9947, 9947, 0
580.002815, 10.000909, 9895, 9895, 0
590.006472, 10.003657, 9848, 9848, 0
600.002656, 9.996184, 9931, 9931, 0
601.033204, 1.030548, 1074, 1074, 0
