elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000477, 10.000477, 664, 5699, 240594.4, 264528, 436914, 535192, 743312, 784775, 0
20.001543, 10.001066, 657, 6270, 237180.0, 261394, 414672, 524612, 625518, 656299, 0
30.001467, 9.999924, 663, 5306, 239717.4, 270850, 387769, 503258, 656299, 675175, 0
40.001517, 10.00005, 450, 5822, 322682.5, 208014, 1085729, 2721530, 4208179, 4208179, 0
50.00455, 10.003033, 662, 5532, 229977.0, 258121, 414900, 589483, 753209, 780492, 0
60.001469, 9.996919, 672, 4546, 223538.0, 263896, 409990, 573873, 753209, 798099, 0
70.001557, 10.000088, 592, 5057, 247061.1, 248961, 696739, 1520063, 1765214, 2551582, 0
80.001465, 9.999908, 652, 5296, 240562.2, 258667, 456422, 1205762, 2435289, 2551582, 0
90.001588, 10.000123, 722, 5332, 220401.2, 269397, 395738, 580359, 642742, 738771, 0
100.001517, 9.999929, 711, 5355, 225796.6, 252021, 480329, 974539, 1401065, 1411934, 0
110.003506, 10.001989, 620, 5025, 245815.5, 185311, 741870, 1620915, 2548750, 3241416, 0
120.001699, 9.998193, 750, 5547, 200075.6, 246493, 403169, 619044, 723590, 875596, 0
130.001514, 9.999815, 781, 4930, 195325.1, 213245, 460195, 699562, 829438, 834271, 0
140.001587, 10.000073, 549, 5069, 232671.2, 149380, 992240, 1657774, 1788018, 1930468, 0
150.004958, 10.003371, 691, 5463, 222295.0, 266702, 518076, 1536019, 2147258, 2760460, 0
160.001547, 9.996589, 783, 5414, 188423.7, 241534, 400254, 562395, 771115, 958291, 0
170.001471, 9.999924, 773, 4971, 189723.3, 184003, 459558, 968333, 1167808, 1292822, 0
180.001469, 9.999998, 609, 4971, 233158.4, 77200, 1132103, 1797686, 2848510, 3299728, 0
190.001525, 10.000056, 839, 4928, 194162.0, 246937, 405156, 548029, 1448301, 1456207, 0
200.001742, 10.000217, 856, 4586, 183437.9, 187086, 515117, 810171, 907031, 970336, 0
210.00153, 9.999788, 753, 4544, 185592.5, 63694, 510347, 1206170, 2200076, 2481997, 0
220.001703, 10.000173, 824, 5399, 195690.2, 160565, 525579, 1346553, 2481997, 2982553, 0
230.001641, 9.999938, 845, 4681, 181390.1, 205622, 442302, 629421, 908596, 1106455, 0
240.001657, 10.000016, 809, 5370, 185792.8, 159139, 583897, 969299, 1115630, 1177260, 0
250.00162, 9.999963, 752, 5435, 201195.4, 96113, 849170, 1481767, 2813183, 2836314, 0
260.001542, 9.999922, 884, 4924, 175743.8, 179822, 469286, 722742, 980619, 1030290, 0
270.001515, 9.999973, 869, 5111, 178339.6, 119519, 593008, 1120109, 1490483, 1762030, 0
280.004553, 10.003038, 650, 5584, 242035.5, 79306, 690959, 3227095, 3546550, 3604967, 0
290.001563, 9.99701, 821, 4614, 186913.0, 66213, 745289, 1066485, 1204844, 1433792, 0
300.001547, 9.999984, 863, 5406, 164869.1, 42379, 430715, 720380, 920278, 1011089, 0
310.001526, 9.999979, 840, 4868, 181878.9, 79723, 678595, 1140275, 1264402, 1338034, 0
320.001465, 9.999939, 785, 4656, 196000.0, 23274, 758100, 2319958, 3166321, 3436092, 0
330.001471, 10.000006, 886, 5509, 162758.0, 31917, 494903, 831679, 1009273, 1026785, 0
340.001515, 10.000044, 911, 5783, 163468.0, 29002, 576432, 959354, 1294411, 1299956, 0
