elapsed, window, total, successful, failed
10.000477, 10.000477, 1899, 1899, 0
20.001543, 10.001066, 2029, 2029, 0
30.001467, 9.999924, 1890, 1890, 0
40.001517, 10.00005, 1375, 1375, 0
50.00455, 10.003033, 1996, 1996, 0
60.001469, 9.996919, 2054, 2054, 0
70.001557, 10.000088, 1837, 1837, 0
80.001465, 9.999908, 2030, 2030, 0
90.001588, 10.000123, 2119, 2119, 0
100.001517, 9.999929, 2089, 2089, 0
110.003506, 10.001989, 1924, 1924, 0
120.001699, 9.998193, 2193, 2193, 0
130.001514, 9.999815, 2400, 2400, 0
140.001587, 10.000073, 1649, 1649, 0
150.004958, 10.003371, 2108, 2108, 0
160.001547, 9.996589, 2428, 2428, 0
170.001471, 9.999924, 2328, 2328, 0
180.001469, 9.999998, 1902, 1902, 0
190.001525, 10.000056, 2452, 2452, 0
200.001742, 10.000217, 2555, 2555, 0
210.00153, 9.999788, 2379, 2379, 0
220.001703, 10.000173, 2396, 2396, 0
230.001641, 9.999938, 2497, 2497, 0
240.001657, 10.000016, 2334, 2334, 0
250.00162, 9.999963, 2203, 2203, 0
260.001542, 9.999922, 2637, 2637, 0
270.001515, 9.999973, 2704, 2704, 0
280.004553, 10.003038, 1913, 1913, 0
290.001563, 9.99701, 2454, 2454, 0
300.001547, 9.999984, 2669, 2669, 0
310.001526, 9.999979, 2488, 2488, 0
320.001465, 9.999939, 2378, 2378, 0
330.001471, 10.000006, 2799, 2799, 0
340.001515, 10.000044, 2696, 2696, 0
350.004614, 10.003099, 2112, 2112, 0
360.001551, 9.996937, 2944, 2944, 0
370.001524, 9.999973, 2511, 2511, 0
380.001528, 10.000004, 2603, 2603, 0
390.001516, 9.999988, 2974, 2974, 0
400.001596, 10.00008, 3062, 3062, 0
410.001609, 10.000013, 2667, 2667, 0
420.001738, 10.000129, 2688, 2688, 0
430.001786, 10.000048, 3103, 3103, 0
440.001527, 9.999741, 2945, 2945, 0
450.001573, 10.000046, 2486, 2486, 0
460.001526, 9.999953, 3202, 3202, 0
470.001476, 9.99995, 3245, 3245, 0
480.001473, 9.999997, 2539, 2539, 0
490.001581, 10.000108, 3227, 3227, 0
500.001595, 10.000014, 3233, 3233, 0
510.003104, 10.001509, 3028, 3028, 0
520.000625, 9.997521, 2789, 2789, 0
530.001584, 10.000959, 3289, 3289, 0
540.001485, 9.999901, 3055, 3055, 0
550.001511, 10.000026, 2989, 2989, 0
560.001647, 10.000136, 3290, 3290, 0
570.001646, 9.999999, 3581, 3581, 0
580.00147, 9.999824, 2955, 2955, 0
590.001484, 10.000014, 3527, 3527, 0
600.001498, 10.000014, 3992, 3992, 0
601.033522, 1.032024, 558, 558, 0
