elapsed, window, total, successful, failed
10.00124, 10.00124, 5224, 5224, 0
20.001126, 9.999886, 4715, 4715, 0
30.001183, 10.000057, 4574, 4574, 0
40.001183, 10.0, 2338, 2338, 0
50.001321, 10.000138, 4609, 4609, 0
60.001202, 9.999881, 4585, 4585, 0
70.001583, 10.000381, 2669, 2669, 0
80.001445, 9.999862, 2421, 2421, 0
90.001212, 9.999767, 4605, 4605, 0
100.001215, 10.000003, 3637, 3637, 0
110.001294, 10.000079, 2739, 2739, 0
120.001665, 10.000371, 3956, 3956, 0
130.001113, 9.999448, 4135, 4135, 0
140.001551, 10.000438, 3498, 3498, 0
150.001214, 9.999663, 3426, 3426, 0
160.001181, 9.999967, 4056, 4056, 0
170.001204, 10.000023, 3431, 3431, 0
180.001216, 10.000012, 4064, 4064, 0
190.001191, 9.999975, 4234, 4234, 0
200.001203, 10.000012, 3688, 3688, 0
210.002146, 10.000943, 2514, 2514, 0
220.001136, 9.99899, 4078, 4078, 0
230.003012, 10.001876, 3823, 3823, 0
240.001279, 9.998267, 3869, 3869, 0
250.001197, 9.999918, 4153, 4153, 0
260.001166, 9.999969, 3689, 3689, 0
270.009162, 10.007996, 3773, 3773, 0
280.002174, 9.993012, 4005, 4005, 0
290.001116, 9.998942, 4127, 4127, 0
300.001126, 10.00001, 3394, 3394, 0
310.001201, 10.000075, 3938, 3938, 0
320.002587, 10.001386, 4356, 4356, 0
330.001133, 9.998546, 3459, 3459, 0
340.001185, 10.000052, 3713, 3713, 0
350.001195, 10.00001, 4274, 4274, 0
360.001165, 9.99997, 3908, 3908, 0
370.006117, 10.004952, 4014, 4014, 0
380.001168, 9.995051, 4360, 4360, 0
390.006349, 10.005181, 3540, 3540, 0
400.00135, 9.995001, 3300, 3300, 0
410.001169, 9.999819, 4287, 4287, 0
420.001238, 10.000069, 4017, 4017, 0
430.001552, 10.000314, 3736, 3736, 0
440.002223, 10.000671, 4299, 4299, 0
450.001169, 9.998946, 3967, 3967, 0
460.001225, 10.000056, 3493, 3493, 0
470.005467, 10.004242, 3859, 3859, 0
480.001281, 9.995814, 4075, 4075, 0
490.001353, 10.000072, 3331, 3331, 0
500.001221, 9.999868, 3514, 3514, 0
510.001118, 9.999897, 4329, 4329, 0
520.00118, 10.000062, 3725, 3725, 0
530.001294, 10.000114, 3919, 3919, 0
540.005362, 10.004068, 4218, 4218, 0
550.001137, 9.995775, 3377, 3377, 0
560.001154, 10.000017, 3749, 3749, 0
570.001117, 9.999963, 3745, 3745, 0
580.001311, 10.000194, 3986, 3986, 0
590.001333, 10.000022, 3832, 3832, 0
600.001156, 9.999823, 3651, 3651, 0
601.173514, 1.172358, 612, 612, 0
