elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000703, 10.000703, 4897, 4846, 30936.3, 25459, 44392, 250036, 613641, 706313, 0
20.004106, 10.003403, 5003, 5728, 29697.6, 28961, 47019, 55088, 73692, 116895, 0
30.00206, 9.997954, 4729, 4886, 31791.6, 31179, 49283, 58572, 73479, 77898, 0
40.001319, 9.999259, 2825, 5790, 46180.1, 29362, 52640, 820286, 1569755, 1592444, 0
50.000755, 9.999436, 4783, 5335, 31257.6, 30353, 48837, 59201, 86938, 120399, 0
60.001726, 10.000971, 4648, 7949, 31936.5, 31225, 48712, 58212, 73983, 88754, 0
70.001702, 9.999976, 3388, 5346, 40830.3, 29646, 49158, 566296, 877422, 921405, 0
80.004194, 10.002492, 4375, 5008, 33694.3, 31790, 52478, 64330, 321138, 357183, 0
90.010544, 10.00635, 4487, 7401, 34091.3, 33268, 51832, 62060, 78893, 100217, 0
100.000979, 9.990435, 3739, 6190, 37385.2, 32510, 53150, 142597, 748141, 833868, 0
110.009325, 10.008346, 3626, 5800, 38145.7, 33546, 52189, 98809, 1033589, 1096933, 0
120.001463, 9.992138, 4142, 6725, 36384.1, 35648, 55215, 63522, 72239, 84713, 0
130.001237, 9.999774, 4137, 6540, 35029.7, 33601, 52247, 63395, 478648, 610739, 0
140.001237, 10.0, 3427, 5904, 40693.9, 33888, 54669, 362998, 762630, 879531, 0
150.004051, 10.002814, 4191, 7359, 35557.6, 35113, 53240, 62045, 89083, 111971, 0
160.001034, 9.996983, 3908, 9065, 37462.0, 36374, 57050, 68362, 404904, 444800, 0
170.001814, 10.00078, 3374, 6369, 42809.2, 35178, 60163, 229808, 1270526, 1303397, 0
180.00187, 10.000056, 3952, 7228, 38608.5, 37405, 60083, 74465, 200646, 272460, 0
190.008015, 10.006145, 4022, 6057, 36256.7, 34976, 54668, 64731, 414598, 568868, 0
200.002119, 9.994104, 3545, 7113, 40897.5, 35732, 60117, 280539, 454907, 676996, 0
210.001066, 9.998947, 4190, 9109, 36761.8, 35839, 58047, 67023, 131750, 139618, 0
220.001165, 10.000099, 3987, 7457, 36758.6, 35506, 58152, 68919, 98406, 215161, 0
230.00372, 10.002555, 3920, 5931, 37287.0, 33818, 59715, 134413, 313309, 372535, 0
240.002196, 9.998476, 3501, 5441, 42211.1, 37818, 65940, 143530, 644162, 756618, 0
250.000753, 9.998557, 3812, 8707, 38525.4, 36749, 63455, 75227, 88780, 163831, 0
260.003286, 10.002533, 3960, 7087, 38019.1, 35154, 59642, 98116, 350959, 384933, 0
270.000784, 9.997498, 3420, 6806, 42067.2, 38025, 66063, 125273, 545686, 638188, 0
280.008695, 10.007911, 3966, 9442, 37861.1, 36144, 61195, 76679, 121429, 171692, 0
290.0025, 9.993805, 3490, 6160, 41693.4, 36977, 62650, 81668, 914373, 1035338, 0
300.001067, 9.998567, 3535, 7559, 44325.4, 38689, 66261, 115072, 914373, 1035338, 0
310.001204, 10.000137, 3817, 7970, 39820.2, 38012, 62883, 79638, 142455, 183228, 0
320.008121, 10.006917, 3826, 9101, 38292.6, 35639, 60425, 78532, 434491, 499258, 0
330.000993, 9.992872, 2950, 5830, 49811.5, 35125, 62124, 184027, 3040233, 3099413, 0
340.005661, 10.004668, 3592, 10136, 41028.0, 38418, 65246, 80572, 395292, 424380, 0
350.000768, 9.995107, 3829, 8035, 38774.6, 36647, 63277, 81096, 175192, 446713, 0
360.001727, 10.000959, 3501, 6870, 41576.6, 36914, 70038, 117148, 506296, 645211, 0
370.00185, 10.000123, 3864, 6870, 39433.2, 36856, 61717, 79252, 462647, 645211, 0
380.001959, 10.000109, 3749, 11222, 39991.8, 37685, 65261, 82933, 204582, 331495, 0
