elapsed, window, total, successful, failed
10.000423, 10.000423, 11259, 11259, 0
20.001307, 10.000884, 11152, 11152, 0
30.001448, 10.000141, 9329, 9329, 0
40.001471, 10.000023, 7604, 7604, 0
50.001241, 9.99977, 10934, 10934, 0
60.001284, 10.000043, 9933, 9933, 0
70.003337, 10.002053, 5100, 5100, 0
80.00123, 9.997893, 10841, 10841, 0
90.001252, 10.000022, 10628, 10628, 0
100.001279, 10.000027, 4719, 4719, 0
110.001259, 9.99998, 10976, 10976, 0
120.001295, 10.000036, 10876, 10876, 0
130.001287, 9.999992, 5884, 5884, 0
140.001352, 10.000065, 8984, 8984, 0
150.001311, 9.999959, 10893, 10893, 0
160.00127, 9.999959, 7776, 7776, 0
170.00124, 9.99997, 6318, 6318, 0
180.001266, 10.000026, 10692, 10692, 0
190.001249, 9.999983, 8956, 8956, 0
200.001347, 10.000098, 6221, 6221, 0
210.001235, 9.999888, 10830, 10830, 0
220.001235, 10.0, 9712, 9712, 0
230.001274, 10.000039, 4926, 4926, 0
240.001231, 9.999957, 10511, 10511, 0
250.001347, 10.000116, 10513, 10513, 0
260.00128, 9.999933, 5529, 5529, 0
270.001231, 9.999951, 7812, 7812, 0
280.001255, 10.000024, 10288, 10288, 0
290.001284, 10.000029, 8166, 8166, 0
300.001231, 9.999947, 5806, 5806, 0
310.001301, 10.00007, 10033, 10033, 0
320.00125, 9.999949, 8335, 8335, 0
330.00123, 9.99998, 4670, 4670, 0
340.001238, 10.000008, 10767, 10767, 0
350.00129, 10.000052, 8946, 8946, 0
360.00126, 9.99997, 4874, 4874, 0
370.001389, 10.000129, 8890, 8890, 0
380.001269, 9.99988, 9108, 9108, 0
390.001236, 9.999967, 7731, 7731, 0
400.001231, 9.999995, 7543, 7543, 0
410.001231, 10.0, 9192, 9192, 0
420.001237, 10.000006, 9551, 9551, 0
430.001398, 10.000161, 4143, 4143, 0
440.001274, 9.999876, 9926, 9926, 0
450.001233, 9.999959, 8928, 8928, 0
460.001262, 10.000029, 4979, 4979, 0
470.001231, 9.999969, 9924, 9924, 0
480.001265, 10.000034, 8986, 8986, 0
490.001236, 9.999971, 6139, 6139, 0
500.001356, 10.00012, 8853, 8853, 0
510.001237, 9.999881, 9136, 9136, 0
520.001229, 9.999992, 7914, 7914, 0
530.001337, 10.000108, 6561, 6561, 0
540.001328, 9.999991, 9037, 9037, 0
550.001278, 9.99995, 10862, 10862, 0
560.001274, 9.999996, 4627, 4627, 0
570.001278, 10.000004, 8610, 8610, 0
580.001407, 10.000129, 10259, 10259, 0
590.0013, 9.999893, 4598, 4598, 0
600.001236, 9.999936, 9374, 9374, 0
601.022187, 1.020951, 227, 227, 0
