elapsed, window, total, successful, failed
10.00049, 10.00049, 12372, 12372, 0
20.001643, 10.001153, 12544, 12544, 0
30.001511, 9.999868, 11591, 11591, 0
40.001483, 9.999972, 6611, 6611, 0
50.001611, 10.000128, 12078, 12078, 0
60.001761, 10.00015, 11790, 11790, 0
70.00193, 10.000169, 4631, 4631, 0
80.001605, 9.999675, 11063, 11063, 0
90.00511, 10.003505, 10850, 10850, 0
100.000794, 9.995684, 6399, 6399, 0
110.008567, 10.007773, 10171, 10171, 0
120.001983, 9.993416, 10676, 10676, 0
130.001451, 9.999468, 6933, 6933, 0
140.001641, 10.00019, 9200, 9200, 0
150.001522, 9.999881, 10770, 10770, 0
160.001424, 9.999902, 9489, 9489, 0
170.001505, 10.000081, 7406, 7406, 0
180.001514, 10.000009, 10326, 10326, 0
190.001638, 10.000124, 9832, 9832, 0
200.002781, 10.001143, 7799, 7799, 0
210.002952, 10.000171, 10950, 10950, 0
220.003163, 10.000211, 9889, 9889, 0
230.000483, 9.99732, 6888, 6888, 0
240.002809, 10.002326, 10151, 10151, 0
250.002748, 9.999939, 9741, 9741, 0
260.001422, 9.998674, 8169, 8169, 0
270.001801, 10.000379, 9309, 9309, 0
280.001649, 9.999848, 10427, 10427, 0
290.001618, 9.999969, 8842, 8842, 0
300.001666, 10.000048, 10197, 10197, 0
310.002127, 10.000461, 10604, 10604, 0
320.000467, 9.99834, 9129, 9129, 0
330.009704, 10.009237, 9574, 9574, 0
340.002275, 9.992571, 10900, 10900, 0
350.000668, 9.998393, 10017, 10017, 0
360.004528, 10.00386, 9473, 9473, 0
370.006362, 10.001834, 10441, 10441, 0
380.000787, 9.994425, 9461, 9461, 0
390.002964, 10.002177, 9053, 9053, 0
400.001985, 9.999021, 10870, 10870, 0
410.001473, 9.999488, 10370, 10370, 0
420.009383, 10.00791, 7730, 7730, 0
430.002789, 9.993406, 10063, 10063, 0
440.001537, 9.998748, 10424, 10424, 0
450.002007, 10.00047, 9925, 9925, 0
460.002673, 10.000666, 9389, 9389, 0
470.001894, 9.999221, 8975, 8975, 0
480.001782, 9.999888, 8474, 8474, 0
490.00235, 10.000568, 9803, 9803, 0
500.001055, 9.998705, 8644, 8644, 0
510.001768, 10.000713, 9285, 9285, 0
520.008262, 10.006494, 8973, 8973, 0
530.001704, 9.993442, 9229, 9229, 0
540.001879, 10.000175, 8494, 8494, 0
550.002825, 10.000946, 9109, 9109, 0
560.00186, 9.999035, 8263, 8263, 0
570.001955, 10.000095, 8781, 8781, 0
580.002336, 10.000381, 8702, 8702, 0
590.001968, 9.999632, 8331, 8331, 0
600.002092, 10.000124, 8769, 8769, 0
601.730543, 1.728451, 1496, 1496, 0
