elapsed, window, total, successful, failed
10.00098, 10.00098, 11849, 11849, 0
20.001927, 10.000947, 12457, 12457, 0
30.003855, 10.001928, 12721, 12721, 0
40.00475, 10.000895, 5728, 5728, 0
50.001028, 9.996278, 12122, 12122, 0
60.002139, 10.001111, 12078, 12078, 0
70.001018, 9.998879, 6796, 6796, 0
80.002131, 10.001113, 11315, 11315, 0
90.001004, 9.998873, 10879, 10879, 0
100.002013, 10.001009, 7281, 7281, 0
110.002204, 10.000191, 9707, 9707, 0
120.000928, 9.998724, 10952, 10952, 0
130.002004, 10.001076, 8862, 8862, 0
140.002119, 10.000115, 7527, 7527, 0
150.001082, 9.998963, 10795, 10795, 0
160.005087, 10.004005, 9516, 9516, 0
170.004773, 9.999686, 7778, 7778, 0
180.010989, 10.006216, 10233, 10233, 0
190.002039, 9.99105, 9217, 9217, 0
200.001114, 9.999075, 7372, 7372, 0
210.003011, 10.001897, 10320, 10320, 0
220.002052, 9.999041, 8737, 8737, 0
230.001457, 9.999405, 8702, 8702, 0
240.001028, 9.999571, 10557, 10557, 0
250.001943, 10.000915, 8335, 8335, 0
260.001921, 9.999978, 8417, 8417, 0
270.002575, 10.000654, 9970, 9970, 0
280.001044, 9.998469, 9672, 9672, 0
290.000946, 9.999902, 7852, 7852, 0
300.001995, 10.001049, 10178, 10178, 0
310.002214, 10.000219, 10344, 10344, 0
320.001242, 9.999028, 7951, 7951, 0
330.001988, 10.000746, 9490, 9490, 0
340.003107, 10.001119, 9473, 9473, 0
350.001299, 9.998192, 8187, 8187, 0
360.001935, 10.000636, 8818, 8818, 0
370.002471, 10.000536, 10653, 10653, 0
380.001744, 9.999273, 8202, 8202, 0
390.001402, 9.999658, 9233, 9233, 0
400.000946, 9.999544, 10084, 10084, 0
410.002032, 10.001086, 8347, 8347, 0
420.003698, 10.001666, 9164, 9164, 0
430.012887, 10.009189, 9420, 9420, 0
440.001305, 9.988418, 8885, 8885, 0
450.0017, 10.000395, 9517, 9517, 0
460.001055, 9.999355, 9302, 9302, 0
470.001054, 9.999999, 8640, 8640, 0
480.002065, 10.001011, 8633, 8633, 0
490.001499, 9.999434, 9486, 9486, 0
500.001168, 9.999669, 8920, 8920, 0
510.001232, 10.000064, 9121, 9121, 0
520.001043, 9.999811, 8444, 8444, 0
530.00237, 10.001327, 8327, 8327, 0
540.013471, 10.011101, 8916, 8916, 0
550.002032, 9.988561, 9176, 9176, 0
560.002321, 10.000289, 9339, 9339, 0
570.001377, 9.999056, 8526, 8526, 0
580.004749, 10.003372, 8860, 8860, 0
590.001109, 9.99636, 8514, 8514, 0
600.002942, 10.001833, 7752, 7752, 0
601.040446, 1.037504, 855, 855, 0
