elapsed, window, total, successful, failed
10.001228, 10.001228, 5252, 5252, 0
20.001281, 10.000053, 4392, 4392, 0
30.001084, 9.999803, 3919, 3919, 0
40.001086, 10.000002, 2885, 2885, 0
50.001123, 10.000037, 4252, 4252, 0
60.00108, 9.999957, 4180, 4180, 0
70.001248, 10.000168, 2694, 2694, 0
80.001092, 9.999844, 3770, 3770, 0
90.00131, 10.000218, 3907, 3907, 0
100.001282, 9.999972, 2944, 2944, 0
110.001171, 9.999889, 3791, 3791, 0
120.001135, 9.999964, 4058, 4058, 0
130.006104, 10.004969, 3109, 3109, 0
140.004149, 9.998045, 3306, 3306, 0
150.00116, 9.997011, 3931, 3931, 0
160.00125, 10.00009, 3606, 3606, 0
170.00134, 10.00009, 3068, 3068, 0
180.001186, 9.999846, 3965, 3965, 0
190.001141, 9.999955, 3874, 3874, 0
200.001113, 9.999972, 2806, 2806, 0
210.001123, 10.00001, 3993, 3993, 0
220.001493, 10.00037, 3962, 3962, 0
230.001093, 9.9996, 3060, 3060, 0
240.001139, 10.000046, 3301, 3301, 0
250.001174, 10.000035, 3997, 3997, 0
260.001368, 10.000194, 3289, 3289, 0
270.001237, 9.999869, 2881, 2881, 0
280.001195, 9.999958, 3821, 3821, 0
290.001096, 9.999901, 3213, 3213, 0
300.001176, 10.00008, 3212, 3212, 0
310.00157, 10.000394, 3891, 3891, 0
320.001137, 9.999567, 3575, 3575, 0
330.004163, 10.003026, 3683, 3683, 0
340.001389, 9.997226, 3035, 3035, 0
350.001261, 9.999872, 3824, 3824, 0
360.001443, 10.000182, 3157, 3157, 0
370.00122, 9.999777, 3225, 3225, 0
380.005122, 10.003902, 3681, 3681, 0
390.004125, 9.999003, 3310, 3310, 0
400.001354, 9.997229, 3052, 3052, 0
410.00113, 9.999776, 3807, 3807, 0
420.001121, 9.999991, 3756, 3756, 0
430.004195, 10.003074, 3756, 3756, 0
440.005303, 10.001108, 3323, 3323, 0
450.0011, 9.995797, 3670, 3670, 0
460.001122, 10.000022, 3147, 3147, 0
470.001138, 10.000016, 3267, 3267, 0
480.005169, 10.004031, 3863, 3863, 0
490.005121, 9.999952, 2986, 2986, 0
500.001259, 9.996138, 2755, 2755, 0
510.001323, 10.000064, 3865, 3865, 0
520.001096, 9.999773, 3589, 3589, 0
530.001125, 10.000029, 2984, 2984, 0
540.001113, 9.999988, 3435, 3435, 0
550.001122, 10.000009, 3626, 3626, 0
560.00118, 10.000058, 3178, 3178, 0
570.00108, 9.9999, 3180, 3180, 0
580.001293, 10.000213, 3583, 3583, 0
590.001147, 9.999854, 3260, 3260, 0
600.00119, 10.000043, 2798, 2798, 0
601.031484, 1.030294, 481, 481, 0
