elapsed, window, total, successful, failed
10.001496, 10.001496, 12059, 12059, 0
20.001733, 10.000237, 11899, 11899, 0
30.001455, 9.999722, 9614, 9614, 0
40.001543, 10.000088, 6511, 6511, 0
50.001692, 10.000149, 11936, 11936, 0
60.001667, 9.999975, 12041, 12041, 0
70.001532, 9.999865, 3198, 3198, 0
80.001624, 10.000092, 12306, 12306, 0
90.001475, 9.999851, 12161, 12161, 0
100.001375, 9.9999, 5185, 5185, 0
110.001475, 10.0001, 9098, 9098, 0
120.001371, 9.999896, 11923, 11923, 0
130.001368, 9.999997, 6552, 6552, 0
140.001369, 10.000001, 8448, 8448, 0
150.001467, 10.000098, 11831, 11831, 0
160.001379, 9.999912, 8712, 8712, 0
170.001461, 10.000082, 4957, 4957, 0
180.00164, 10.000179, 12339, 12339, 0
190.00144, 9.9998, 10576, 10576, 0
200.001378, 9.999938, 5598, 5598, 0
210.001404, 10.000026, 10027, 10027, 0
220.001369, 9.999965, 10840, 10840, 0
230.001489, 10.00012, 4611, 4611, 0
240.001446, 9.999957, 9540, 9540, 0
250.001415, 9.999969, 12262, 12262, 0
260.001645, 10.00023, 5248, 5248, 0
270.001486, 9.999841, 5083, 5083, 0
280.002009, 10.000523, 12207, 12207, 0
290.001375, 9.999366, 6469, 6469, 0
300.001372, 9.999997, 7476, 7476, 0
310.001662, 10.00029, 10496, 10496, 0
320.001377, 9.999715, 7471, 7471, 0
330.001395, 10.000018, 6067, 6067, 0
340.001502, 10.000107, 8051, 8051, 0
350.001387, 9.999885, 9333, 9333, 0
360.001536, 10.000149, 6162, 6162, 0
370.001667, 10.000131, 9116, 9116, 0
380.001409, 9.999742, 9781, 9781, 0
390.001378, 9.999969, 6226, 6226, 0
400.001414, 10.000036, 7383, 7383, 0
410.00139, 9.999976, 9760, 9760, 0
420.001371, 9.999981, 7694, 7694, 0
430.001368, 9.999997, 8041, 8041, 0
440.001437, 10.000069, 7319, 7319, 0
450.0016, 10.000163, 8279, 8279, 0
460.001414, 9.999814, 9116, 9116, 0
470.001487, 10.000073, 6747, 6747, 0
480.00147, 9.999983, 8652, 8652, 0
490.001494, 10.000024, 8499, 8499, 0
500.001368, 9.999874, 7737, 7737, 0
510.001532, 10.000164, 9400, 9400, 0
520.001547, 10.000015, 7864, 7864, 0
530.001471, 9.999924, 7391, 7391, 0
540.001802, 10.000331, 9560, 9560, 0
550.001469, 9.999667, 8721, 8721, 0
560.001687, 10.000218, 8058, 8058, 0
570.001411, 9.999724, 7899, 7899, 0
580.001828, 10.000417, 8485, 8485, 0
590.001512, 9.999684, 7953, 7953, 0
600.001772, 10.00026, 8731, 8731, 0
601.045392, 1.04362, 1649, 1649, 0
