elapsed, window, total, successful, failed
10.001358, 10.001358, 4942, 4942, 0
20.001406, 10.000048, 4735, 4735, 0
30.001346, 9.99994, 4194, 4194, 0
40.001365, 10.000019, 2523, 2523, 0
50.001598, 10.000233, 4652, 4652, 0
60.001493, 9.999895, 4620, 4620, 0
70.001385, 9.999892, 2900, 2900, 0
80.001401, 10.000016, 2782, 2782, 0
90.001465, 10.000064, 4338, 4338, 0
100.001441, 9.999976, 3879, 3879, 0
110.00138, 9.999939, 2528, 2528, 0
120.001378, 9.999998, 3956, 3956, 0
130.001341, 9.999963, 4198, 4198, 0
140.001381, 10.00004, 3440, 3440, 0
150.001342, 9.999961, 3025, 3025, 0
160.001343, 10.000001, 4113, 4113, 0
170.001367, 10.000024, 3808, 3808, 0
180.001339, 9.999972, 3619, 3619, 0
190.001612, 10.000273, 4309, 4309, 0
200.001392, 9.99978, 3693, 3693, 0
210.001369, 9.999977, 2649, 2649, 0
220.001344, 9.999975, 4430, 4430, 0
230.001341, 9.999997, 3753, 3753, 0
240.001344, 10.000003, 3791, 3791, 0
250.001339, 9.999995, 4065, 4065, 0
260.001346, 10.000007, 3968, 3968, 0
270.001402, 10.000056, 3867, 3867, 0
280.001423, 10.000021, 3827, 3827, 0
290.001461, 10.000038, 4019, 4019, 0
300.001391, 9.99993, 3253, 3253, 0
310.001339, 9.999948, 4160, 4160, 0
320.001343, 10.000004, 4301, 4301, 0
330.001356, 10.000013, 3429, 3429, 0
340.001501, 10.000145, 3848, 3848, 0
350.001422, 9.999921, 4395, 4395, 0
360.001351, 9.999929, 4154, 4154, 0
370.00159, 10.000239, 4050, 4050, 0
380.001504, 9.999914, 4392, 4392, 0
390.001365, 9.999861, 3962, 3962, 0
400.001342, 9.999977, 3564, 3564, 0
410.001339, 9.999997, 4448, 4448, 0
420.001488, 10.000149, 4040, 4040, 0
430.001344, 9.999856, 3854, 3854, 0
440.001343, 9.999999, 4402, 4402, 0
450.001373, 10.00003, 4543, 4543, 0
460.0014, 10.000027, 3583, 3583, 0
470.001341, 9.999941, 3988, 3988, 0
480.001472, 10.000131, 4222, 4222, 0
490.001462, 9.99999, 3729, 3729, 0
500.001344, 9.999882, 3365, 3365, 0
510.001524, 10.00018, 4203, 4203, 0
520.001462, 9.999938, 4014, 4014, 0
530.001439, 9.999977, 3994, 3994, 0
540.001663, 10.000224, 4277, 4277, 0
550.001364, 9.999701, 3853, 3853, 0
560.001458, 10.000094, 3677, 3677, 0
570.001422, 9.999964, 3599, 3599, 0
580.001397, 9.999975, 3754, 3754, 0
590.001464, 10.000067, 3769, 3769, 0
600.001438, 9.999974, 3674, 3674, 0
601.143918, 1.14248, 547, 547, 0
