elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.001358, 10.001358, 1603, 5474, 72419.8, 41720, 246854, 374198, 623361, 647499, 0
20.001406, 10.000048, 1544, 5184, 73306.6, 40815, 258237, 425407, 537509, 642294, 0
30.001346, 9.99994, 1403, 4161, 82345.4, 33282, 327999, 658086, 2320016, 2504822, 0
40.001365, 10.000019, 816, 3588, 166776.0, 22449, 1078731, 2316375, 3272811, 3316160, 0
50.001598, 10.000233, 1543, 3292, 80844.2, 36163, 285889, 523328, 781934, 960435, 0
60.001493, 9.999895, 1498, 3328, 78270.3, 36407, 281752, 523903, 913194, 1032110, 0
70.001385, 9.999892, 970, 3908, 108726.0, 19000, 695339, 1198194, 1690150, 1729129, 0
80.001401, 10.000016, 983, 3707, 178984.0, 21462, 1061074, 3674343, 4391170, 4424050, 0
90.001465, 10.000064, 1426, 4022, 81426.1, 41493, 284936, 551482, 1341590, 1428131, 0
100.001441, 9.999976, 1300, 3856, 96265.7, 29605, 394714, 1287199, 2444413, 2522839, 0
110.00138, 9.999939, 834, 3447, 144896.5, 20661, 719301, 2791349, 4168106, 4412248, 0
120.001378, 9.999998, 1314, 4273, 110979.0, 31622, 349737, 1768061, 3830961, 3862878, 0
130.001341, 9.999963, 1436, 3666, 92221.7, 31392, 418485, 765853, 1489757, 1913056, 0
140.001381, 10.00004, 1157, 3438, 107374.7, 21496, 617448, 1678149, 2175266, 2330866, 0
150.001342, 9.999961, 993, 3438, 131089.7, 36757, 453015, 2276848, 3034482, 3352995, 0
160.001343, 10.000001, 1367, 3805, 84619.8, 40082, 334949, 588786, 1209270, 1866427, 0
170.001367, 10.000024, 1283, 3026, 110902.8, 24059, 677044, 1384768, 2462213, 2521754, 0
180.001339, 9.999972, 1246, 3226, 124344.0, 26101, 841339, 1757619, 2663737, 2731053, 0
190.001612, 10.000273, 1436, 4319, 85125.9, 40271, 344494, 598257, 706736, 813176, 0
200.001392, 9.99978, 1201, 3828, 103926.6, 24892, 593806, 1005106, 1377040, 1584726, 0
210.001369, 9.999977, 892, 3837, 149082.9, 20463, 836509, 2928113, 4049787, 4085509, 0
220.001344, 9.999975, 1499, 4255, 108582.2, 39552, 311011, 770284, 3708657, 4085509, 0
230.001341, 9.999997, 1229, 3320, 99323.4, 32255, 504023, 1188420, 1653180, 1742516, 0
240.001344, 10.000003, 1271, 3345, 103291.1, 24449, 480373, 1238065, 2491013, 2532138, 0
250.001339, 9.999995, 1381, 3803, 93089.3, 32668, 382400, 1127604, 2021252, 2044709, 0
260.001346, 10.000007, 1357, 3610, 95830.0, 30146, 417099, 1131094, 2374459, 2600203, 0
270.001402, 10.000056, 1308, 3665, 102464.2, 27237, 531977, 1233181, 1755806, 2481559, 0
280.001423, 10.000021, 1288, 4120, 104248.6, 33026, 557203, 994138, 1668552, 1990090, 0
290.001461, 10.000038, 1272, 4280, 93106.8, 35132, 387757, 947224, 1776271, 1945089, 0
300.001391, 9.99993, 1065, 3377, 130402.0, 23025, 641385, 1843805, 3925826, 4034489, 0
310.001339, 9.999948, 1391, 3765, 98271.9, 31456, 438812, 1229790, 1608007, 1697366, 0
320.001343, 10.000004, 1458, 3581, 82952.4, 39393, 341342, 633321, 779420, 881952, 0
330.001356, 10.000013, 1136, 3606, 107654.0, 23199, 532234, 1378158, 2162500, 2236674, 0
340.001501, 10.000145, 1318, 3457, 108241.7, 29288, 487375, 1313075, 2320437, 2466973, 0
350.001422, 9.999921, 1415, 3642, 82655.9, 37218, 305504, 642478, 746583, 791513, 0
360.001351, 9.999929, 1403, 4136, 93285.8, 33095, 417367, 966760, 1525968, 1596215, 0
370.00159, 10.000239, 1376, 3506, 93819.7, 27812, 418977, 979826, 1704283, 1714374, 0
380.001504, 9.999914, 1552, 4290, 82009.4, 40027, 306740, 503882, 964763, 1018463, 0
390.001365, 9.999861, 1353, 3551, 89603.2, 35182, 367429, 919861, 1843848, 1979885, 0
400.001342, 9.999977, 1212, 3509, 108792.0, 25872, 546319, 1472023, 1917347, 2541814, 0
