elapsed, window, total, successful, failed
10.001634, 10.001634, 11924, 11924, 0
20.001776, 10.000142, 12037, 12037, 0
30.001974, 10.000198, 12119, 12119, 0
40.001815, 9.999841, 5915, 5915, 0
50.006001, 10.004186, 11300, 11300, 0
60.001988, 9.995987, 10923, 10923, 0
70.001781, 9.999793, 4619, 4619, 0
80.00203, 10.000249, 9028, 9028, 0
90.006438, 10.004408, 10822, 10822, 0
100.001302, 9.994864, 6994, 6994, 0
110.001544, 10.000242, 6458, 6458, 0
120.006491, 10.004947, 10260, 10260, 0
130.000953, 9.994462, 8069, 8069, 0
140.01116, 10.010207, 6427, 6427, 0
150.006758, 9.995598, 10482, 10482, 0
160.000603, 9.993845, 8727, 8727, 0
170.001699, 10.001096, 7604, 7604, 0
180.00212, 10.000421, 9540, 9540, 0
190.000684, 9.998564, 10079, 10079, 0
200.00183, 10.001146, 8794, 8794, 0
210.006064, 10.004234, 6990, 6990, 0
220.001941, 9.995877, 10240, 10240, 0
230.001998, 10.000057, 8482, 8482, 0
240.002062, 10.000064, 7329, 7329, 0
250.002678, 10.000616, 9949, 9949, 0
260.001969, 9.999291, 8550, 8550, 0
270.001678, 9.999709, 8456, 8456, 0
280.001958, 10.00028, 9813, 9813, 0
290.001938, 9.99998, 7318, 7318, 0
300.001628, 9.99969, 8644, 8644, 0
310.002754, 10.001126, 9995, 9995, 0
320.001938, 9.999184, 7798, 7798, 0
330.00164, 9.999702, 7725, 7725, 0
340.001868, 10.000228, 9387, 9387, 0
350.00385, 10.001982, 8802, 8802, 0
360.001703, 9.997853, 8999, 8999, 0
370.005921, 10.004218, 8588, 8588, 0
380.010048, 10.004127, 8735, 8735, 0
390.001919, 9.991871, 9348, 9348, 0
400.002416, 10.000497, 9175, 9175, 0
410.000597, 9.998181, 9452, 9452, 0
420.004281, 10.003684, 8471, 8471, 0
430.001236, 9.996955, 9264, 9264, 0
440.001194, 9.999958, 9765, 9765, 0
450.000628, 9.999434, 6536, 6536, 0
460.002208, 10.00158, 9819, 9819, 0
470.001459, 9.999251, 10438, 10438, 0
480.000962, 9.999503, 6817, 6817, 0
490.002327, 10.001365, 9442, 9442, 0
500.000925, 9.998598, 10685, 10685, 0
510.001963, 10.001038, 7810, 7810, 0
520.001911, 9.999948, 9477, 9477, 0
530.003144, 10.001233, 10284, 10284, 0
540.000962, 9.997818, 8243, 8243, 0
550.001691, 10.000729, 8532, 8532, 0
560.002389, 10.000698, 9424, 9424, 0
570.007406, 10.005017, 8839, 8839, 0
580.000991, 9.993585, 8320, 8320, 0
590.002635, 10.001644, 9484, 9484, 0
600.002302, 9.999667, 9128, 9128, 0
601.033479, 1.031177, 673, 673, 0
