elapsed, window, total, successful, failed
10.000894, 10.000894, 14945, 14945, 0
20.002027, 10.001133, 14590, 14590, 0
30.008227, 10.0062, 14260, 14260, 0
40.004208, 9.995981, 9215, 9215, 0
50.000979, 9.996771, 13325, 13325, 0
60.001752, 10.000773, 13117, 13117, 0
70.004284, 10.002532, 9058, 9058, 0
80.000847, 9.996563, 12496, 12496, 0
90.001928, 10.001081, 11812, 11812, 0
100.001834, 9.999906, 7932, 7932, 0
110.004405, 10.002571, 11801, 11801, 0
120.000812, 9.996407, 12032, 12032, 0
130.002165, 10.001353, 9077, 9077, 0
140.001, 9.998835, 11387, 11387, 0
150.001822, 10.000822, 11979, 11979, 0
160.001841, 10.000019, 10495, 10495, 0
170.002862, 10.001021, 9800, 9800, 0
180.004285, 10.001423, 10841, 10841, 0
190.00088, 9.996595, 10303, 10303, 0
200.001812, 10.000932, 9988, 9988, 0
210.002186, 10.000374, 10817, 10817, 0
220.001223, 9.999037, 10484, 10484, 0
230.001367, 10.000144, 9109, 9109, 0
240.000857, 9.99949, 10255, 10255, 0
250.002567, 10.00171, 10085, 10085, 0
260.001067, 9.9985, 9642, 9642, 0
270.000985, 9.999918, 10059, 10059, 0
280.001787, 10.000802, 9725, 9725, 0
290.002794, 10.001007, 9798, 9798, 0
300.004359, 10.001565, 9842, 9842, 0
310.002495, 9.998136, 9738, 9738, 0
320.001233, 9.998738, 9612, 9612, 0
330.000721, 9.999488, 9710, 9710, 0
340.008202, 10.007481, 9328, 9328, 0
350.000987, 9.992785, 9523, 9523, 0
360.002216, 10.001229, 9798, 9798, 0
370.001855, 9.999639, 9261, 9261, 0
380.003948, 10.002093, 9741, 9741, 0
390.002723, 9.998775, 5622, 5622, 0
400.008149, 10.005426, 9384, 9384, 0
410.001167, 9.993018, 9438, 9438, 0
420.001094, 9.999927, 9593, 9593, 0
430.000961, 9.999867, 8658, 8658, 0
440.001923, 10.000962, 9159, 9159, 0
450.002259, 10.000336, 9311, 9311, 0
460.008235, 10.005976, 8974, 8974, 0
470.000794, 9.992559, 9173, 9173, 0
480.001934, 10.00114, 9237, 9237, 0
490.002108, 10.000174, 9313, 9313, 0
500.002119, 10.000011, 8689, 8689, 0
510.000782, 9.998663, 8391, 8391, 0
520.002105, 10.001323, 8711, 8711, 0
530.002445, 10.00034, 8994, 8994, 0
540.001769, 9.999324, 8911, 8911, 0
550.001927, 10.000158, 8681, 8681, 0
560.002622, 10.000695, 9244, 9244, 0
570.001021, 9.998399, 7671, 7671, 0
580.008126, 10.007105, 9105, 9105, 0
590.000748, 9.992622, 9120, 9120, 0
600.001913, 10.001165, 8437, 8437, 0
601.026517, 1.024604, 767, 767, 0
